PERMNO,date,NAMEENDT,SHRCD,TICKER,COMNAM,SHRCLS,TSYMBOL,PRIMEXCH,PERMCO,RCRDDT,ACPERM,ACCOMP,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,OPENPRC,NUMTRD,RETX
93436,2022-12-23,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,121.02000,128.61729,123.15000,166917212,-0.017551,123.09000,123.11000,126.37000,1.56E6,-0.017551
93436,2022-12-27,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,108.76000,119.67000,109.10000,208446557,-0.114089,109.07000,109.10000,117.49500,2.06E6,-0.114089
93436,2022-12-28,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,108.24000,116.27000,112.71000,220818648,0.033089,112.70000,112.72000,110.35000,2.05E6,0.033089
93436,2022-12-29,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,117.49500,123.57000,121.82000,221592714,0.080827,121.83000,121.85000,120.38500,1.91E6,0.080827
93436,2022-12-30,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,119.75000,124.48000,123.18000,157632606,0.011164,123.24000,123.27000,119.95000,1.51E6,0.011164
93436,2023-01-03,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,104.64000,118.80000,108.10000,231228447,-0.122422,108.04000,108.07000,118.47000,2.54E6,-0.122422
93436,2023-01-04,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,107.52000,114.59000,113.64000,180264879,0.051249,113.63000,113.64000,109.11000,1.65E6,0.051249
93436,2023-01-05,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,107.16010,111.75000,110.34000,157922820,-0.029039,110.36000,110.38000,110.51000,1.34E6,-0.029039
93436,2023-01-06,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,101.81000,114.39000,113.06000,220789295,0.024651,113.01000,113.02000,103.00000,2.02E6,0.024651
93436,2023-01-09,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,117.11000,123.52000,119.77000,190179943,0.059349,119.79000,119.80000,118.96000,1.75E6,0.059349
93436,2023-01-10,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,114.92000,122.76000,118.85000,167543486,-0.007681,118.84000,118.85000,121.07000,1.4E6,-0.007681
93436,2023-01-11,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,120.51000,125.95000,123.22000,183644973,0.036769,123.20000,123.21000,122.09000,1.51E6,0.036769
93436,2023-01-12,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,117.00000,124.13110,123.56000,169299038,0.002759,123.51000,123.53000,122.56000,1.43E6,0.002759
93436,2023-01-13,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,115.60000,122.63000,122.40000,180601337,-0.009388,122.36000,122.39000,116.55000,1.43E6,-0.009388
93436,2023-01-17,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,125.02000,131.70000,131.49001,186383320,0.074265,131.46001,131.47000,125.69500,1.5E6,0.074265
93436,2023-01-18,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,127.01000,136.67999,128.78000,195907430,-0.020610,128.71001,128.75000,136.55499,1.55E6,-0.020610
93436,2023-01-19,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,124.30820,129.99001,127.17000,170203867,-0.012502,127.16000,127.17000,127.26000,1.16E6,-0.012502
93436,2023-01-20,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,127.34660,133.50999,133.42000,138741604,0.049147,133.38000,133.41000,128.67999,992318,0.049147
93436,2023-01-23,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,134.27000,145.37930,143.75000,203015518,0.077425,143.74001,143.75000,135.87000,1.48E6,0.077425
93436,2023-01-24,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,141.10001,146.50000,143.89000,158635805,0.000974,143.87000,143.92000,143.00000,1.18E6,0.000974
93436,2023-01-25,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,138.07001,146.41000,144.42999,192598292,0.003753,144.48000,144.50999,141.90500,1.58E6,0.003753
93436,2023-01-26,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,154.75999,161.42000,160.27000,234521497,0.109673,160.25000,160.28000,159.96500,2.06E6,0.109673
93436,2023-01-27,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,161.17000,180.67999,177.89999,306265655,0.110002,177.86000,177.89999,162.42999,2.63E6,0.110002
93436,2023-01-30,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,166.50000,179.77000,166.66000,230561150,-0.063182,166.69000,166.78000,178.05000,2.02E6,-0.063182
93436,2023-01-31,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,162.78000,174.30000,173.22000,196643435,0.039362,173.28999,173.30000,164.57001,1.5E6,0.039362
93436,2023-02-01,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,169.92999,183.80499,181.41000,213677567,0.047281,181.39999,181.41000,173.89000,1.6E6,0.047281
93436,2023-02-02,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,182.61000,196.75011,188.27000,217359929,0.037815,188.25999,188.27000,187.32500,1.95E6,0.037815
93436,2023-02-03,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,183.69000,199.00000,189.98000,232518972,0.009083,189.96001,190.00999,183.95000,1.97E6,0.009083
93436,2023-02-06,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,189.92000,198.17000,194.75999,186118440,0.025161,194.75000,194.85001,193.00999,1.6E6,0.025161
93436,2023-02-07,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,189.55000,197.50000,196.81000,185877555,0.010526,196.75000,196.82001,196.42999,1.55E6,0.010526
93436,2023-02-08,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,194.31000,203.00000,201.28999,180441707,0.022763,201.28000,201.33000,196.10001,1.58E6,0.022763
93436,2023-02-09,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,204.77000,214.00000,207.32001,215269381,0.029957,207.31000,207.32001,207.77499,2.12E6,0.029957
93436,2023-02-10,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,192.89000,206.20000,196.89000,204670380,-0.050309,196.78000,196.89000,202.22501,1.96E6,-0.050309
93436,2023-02-13,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,187.61000,196.30000,194.64000,172307177,-0.011428,194.60001,194.66000,194.41499,1.53E6,-0.011428
93436,2023-02-14,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,189.44000,209.82001,209.25000,216304155,0.075062,209.20000,209.28999,191.94000,1.82E6,0.075062
93436,2023-02-15,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,206.11000,214.66000,214.24001,181921412,0.023847,214.21001,214.22000,211.75500,1.67E6,0.023847
93436,2023-02-16,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,201.84000,217.64999,202.03999,229849321,-0.056946,201.96001,202.07001,210.78000,2.12E6,-0.056946
93436,2023-02-17,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,197.50000,208.44000,208.31000,213563699,0.031033,208.31000,208.36000,199.98500,1.84E6,0.031033
93436,2023-02-21,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,197.22000,209.71001,197.37000,179861665,-0.052518,197.30000,197.31000,204.99001,1.82E6,-0.052518
93436,2023-02-22,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,191.78000,201.99001,200.86000,191677243,0.017683,200.84000,200.86000,197.92999,1.62E6,0.017683
93436,2023-02-23,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,196.33000,205.14000,202.07001,146246173,0.006024,201.96001,201.99001,203.91000,1.3E6,0.006024
93436,2023-02-24,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,192.80000,197.66949,196.88000,142130366,-0.025684,196.85001,196.86000,196.32500,1.36E6,-0.025684
93436,2023-02-27,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,201.25999,209.42000,207.63000,160932454,0.054602,207.60001,207.69000,202.03000,1.53E6,0.054602
93436,2023-02-28,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,203.75000,211.23000,205.71001,153240694,-0.009247,205.73000,205.74001,210.59000,1.43E6,-0.009247
93436,2023-03-01,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,198.52000,207.20000,202.77000,156758794,-0.014292,202.74001,202.82001,206.21001,1.42E6,-0.014292
93436,2023-03-02,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,186.00999,193.74989,190.89999,181860451,-0.058539,190.85001,190.97000,186.74001,1.85E6,-0.058539
93436,2023-03-03,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,192.88000,200.48000,197.78999,154115016,0.036092,197.86000,197.88000,194.79500,1.39E6,0.036092
93436,2023-03-06,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,192.30000,198.60001,193.81000,128015272,-0.020122,193.77000,193.83000,198.53999,1.18E6,-0.020122
93436,2023-03-07,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,186.10001,194.20000,187.71001,148017226,-0.031474,187.67000,187.74001,191.38000,1.39E6,-0.031474
93436,2023-03-08,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,180.00000,186.50000,182.00000,151781028,-0.030419,182.03999,182.05000,185.03999,1.43E6,-0.030419
93436,2023-03-09,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,172.51241,185.17999,172.92000,169922222,-0.049890,172.84000,172.92000,180.25000,1.72E6,-0.049890
93436,2023-03-10,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,168.44000,178.28999,173.44000,191427112,0.003007,173.41000,173.50000,175.13000,1.63E6,0.003007
93436,2023-03-13,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,163.91000,177.35001,174.48000,167633175,0.005996,174.42000,174.48000,167.45500,1.59E6,0.005996
93436,2023-03-14,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,177.14011,183.80000,183.25999,143617637,0.050321,183.23000,183.32001,177.31000,1.19E6,0.050321
93436,2023-03-15,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,176.03000,182.34000,180.45000,145853301,-0.015333,180.53999,180.55000,180.80000,1.29E6,-0.015333
93436,2023-03-16,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,178.84000,185.81000,184.13000,121314947,0.020394,184.00000,184.03000,180.36501,1.12E6,0.020394
93436,2023-03-17,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,177.33000,186.21989,180.13000,133705684,-0.021724,180.10001,180.11000,184.51500,1.18E6,-0.021724
93436,2023-03-20,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,176.35001,186.44000,183.25000,129581399,0.017321,183.24001,183.25000,178.08000,1.18E6,0.017321
93436,2023-03-21,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,188.03999,198.00000,197.58000,153603113,0.078199,197.58000,197.64999,188.28000,1.46E6,0.078199
93436,2023-03-22,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,190.95000,200.66000,191.14999,150284086,-0.032544,190.99001,191.00000,199.30000,1.43E6,-0.032544
93436,2023-03-23,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,188.64999,199.31000,192.22000,144153854,0.005598,192.17999,192.22000,195.25999,1.33E6,0.005598
93436,2023-03-24,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,187.14999,192.36000,190.41000,116461377,-0.009416,190.41000,190.42000,191.64999,1.1E6,-0.009416
93436,2023-03-27,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,189.94000,197.39000,191.81000,120811402,0.007353,191.83000,191.86000,194.41499,1.12E6,0.007353
93436,2023-03-28,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,185.42999,192.35001,189.19000,98609953,-0.013659,189.20000,189.21001,192.00000,983858,-0.013659
93436,2023-03-29,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,189.44000,195.28999,193.88000,123611201,0.024790,193.91000,193.92000,193.13000,1.02E6,0.024790
93436,2023-03-30,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,194.42000,197.33000,195.28000,110219897,0.007221,195.27000,195.28999,195.58000,1.02E6,0.007221
93436,2023-03-31,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,197.20000,207.78999,207.46001,170149620,0.062372,207.45000,207.50000,197.53000,1.52E6,0.062372
93436,2023-04-03,2024-06-19,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,192.20000,202.68970,194.77000,169456133,-0.061168,194.70000,194.77000,199.91000,1.83E6,-0.061168
93436,2023-04-04,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,190.32001,198.74460,192.58000,126422540,-0.011244,192.66000,192.67999,197.32001,1.46E6,-0.011244
93436,2023-04-05,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,183.75999,190.67999,185.52000,133832065,-0.036660,185.46001,185.50999,190.51500,1.51E6,-0.036660
93436,2023-04-06,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,179.74001,186.39000,185.06000,123800691,-0.002480,185.02000,185.06000,183.08000,1.18E6,-0.002480
93436,2023-04-10,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,176.11000,185.10001,184.50999,142094798,-0.002972,184.50999,184.52000,179.94000,1.33E6,-0.002972
93436,2023-04-11,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,185.64751,189.19000,186.78999,115703989,0.012357,186.80000,186.84000,186.69000,1.08E6,0.012357
93436,2023-04-12,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,180.31000,191.58459,180.53999,150149324,-0.033460,180.53999,180.56000,190.74001,1.35E6,-0.033460
93436,2023-04-13,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,180.94000,186.50000,185.89999,112872693,0.029689,185.87000,185.88000,182.95500,982564,0.029689
93436,2023-04-14,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,182.00999,186.28000,185.00000,96378578,-0.004841,184.99001,185.00000,183.95000,875586,-0.004841
93436,2023-04-17,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,182.69000,189.69000,187.03999,116611033,0.011027,186.98000,186.99001,186.32001,1.09E6,0.011027
93436,2023-04-18,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,183.57750,187.69000,184.31000,92039041,-0.014596,184.28999,184.30000,187.14999,854295,-0.014596
93436,2023-04-19,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,177.64999,183.50000,180.59000,125890342,-0.020183,180.53999,180.55000,179.10001,1.41E6,-0.020183
93436,2023-04-20,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,160.56000,169.70000,162.99001,210784506,-0.097458,162.98000,162.99001,166.16499,2.48E6,-0.097458
93436,2023-04-21,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,161.32080,166.00000,165.08000,123424274,0.012823,165.05000,165.07001,164.80000,1.21E6,0.012823
93436,2023-04-24,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,158.61000,165.64999,162.55000,139998978,-0.015326,162.55000,162.58000,164.64999,1.32E6,-0.015326
93436,2023-04-25,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,158.75000,163.47000,160.67000,121911694,-0.011566,160.67999,160.70000,159.82001,1.06E6,-0.011566
93436,2023-04-26,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,153.14000,160.67000,153.75000,153197454,-0.043070,153.64000,153.69000,160.28999,1.44E6,-0.043070
93436,2023-04-27,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,152.37000,160.48000,160.19000,126874841,0.041886,160.14000,160.14999,152.64000,1.21E6,0.041886
93436,2023-04-28,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,157.32001,165.00000,164.31000,122381452,0.025719,164.31000,164.35001,160.89999,1E6,0.025719
93436,2023-05-01,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,158.83000,163.28000,161.83000,108988266,-0.015093,161.77000,161.78000,163.17000,945702,-0.015093
93436,2023-05-02,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,158.92999,165.49001,160.31000,128200492,-0.009393,160.25999,160.30000,161.88000,1.02E6,-0.009393
93436,2023-05-03,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,159.91000,165.00000,160.61000,119665417,0.001871,160.59000,160.61000,160.00999,1.05E6,0.001871
93436,2023-05-04,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,159.64999,162.95000,161.20000,95073102,0.003673,161.20000,161.23000,162.71001,858395,0.003673
93436,2023-05-05,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,163.50999,170.78990,170.06000,107541424,0.054963,170.07001,170.09000,163.97000,1E6,0.054963
93436,2023-05-08,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,169.19000,173.80000,171.78999,112178475,0.010173,171.83000,171.85001,173.72000,1.09E6,0.010173
93436,2023-05-09,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,166.56000,169.82001,169.14999,88890479,-0.015368,169.13000,169.14000,168.95000,924986,-0.015368
93436,2023-05-10,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,166.67999,174.42999,168.53999,119745838,-0.003606,168.53999,168.55000,172.55000,1.25E6,-0.003606
93436,2023-05-11,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,166.78999,173.57001,172.08000,103839759,0.021004,172.03999,172.08000,168.70000,1.12E6,0.021004
93436,2023-05-12,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,167.23000,177.38000,167.98000,157712145,-0.023826,167.98000,168.00999,176.07001,1.52E6,-0.023826
93436,2023-05-15,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,164.54990,169.75999,166.35001,105540307,-0.009703,166.35001,166.37000,167.65500,1E6,-0.009703
93436,2023-05-16,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,164.35001,169.51840,166.52000,98239171,0.001022,166.52000,166.53000,165.64999,921376,0.001022
93436,2023-05-17,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,167.18500,174.50000,173.86000,125457160,0.044079,173.85001,173.86000,168.41000,1.18E6,0.044079
93436,2023-05-18,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,172.45000,177.06000,176.89000,109487672,0.017428,176.89999,176.91000,174.22000,1.02E6,0.017428
93436,2023-05-19,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,176.31000,181.95000,180.14000,136144750,0.018373,180.13000,180.14000,177.17000,1.22E6,0.018373
93436,2023-05-22,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,180.11000,189.32001,188.87000,131952371,0.048462,188.92000,188.95000,180.70000,1.3E6,0.048462
93436,2023-05-23,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,185.25999,192.96001,185.77000,156892637,-0.016413,185.77000,185.80000,186.20000,1.38E6,-0.016413
93436,2023-05-24,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,178.22000,184.22000,182.89999,137541027,-0.015449,182.85001,182.91000,182.23000,1.27E6,-0.015449
93436,2023-05-25,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,180.58000,186.78000,184.47000,97302851,0.008584,184.39999,184.45000,186.53999,958014,0.008584
93436,2023-05-26,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,184.53000,198.60001,193.17000,161949944,0.047162,193.14999,193.16000,184.62000,1.51E6,0.047162
93436,2023-05-30,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,197.53000,204.48000,201.16000,128726551,0.041363,201.17000,201.19000,200.10001,1.41E6,0.041363
93436,2023-05-31,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,195.12000,203.95000,203.92999,150533427,0.013770,203.92000,203.92999,199.78000,1.3E6,0.013770
93436,2023-06-01,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,199.37000,209.80000,207.52000,147883435,0.017604,207.49001,207.50000,202.59000,1.46E6,0.017604
93436,2023-06-02,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,209.75200,217.25000,213.97000,164297257,0.031081,213.97000,214.00000,210.14999,1.53E6,0.031081
93436,2023-06-05,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,214.52000,221.28999,217.61000,151016555,0.017012,217.57001,217.58000,217.80000,1.51E6,0.017012
93436,2023-06-06,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,212.53000,221.91000,221.31000,146785221,0.017003,221.28000,221.30000,216.14000,1.38E6,0.017003
93436,2023-06-07,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,223.20000,230.82961,224.57001,185596127,0.014731,224.61000,224.63000,228.00000,1.79E6,0.014731
93436,2023-06-08,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,223.00999,235.23000,234.86000,164412586,0.045821,234.82001,234.84000,224.22000,1.61E6,0.045821
93436,2023-06-09,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,242.02000,252.42000,244.39999,200111202,0.040620,244.38000,244.44000,249.07001,2.1E6,0.040620
93436,2023-06-12,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,244.59000,250.97000,249.83000,150653098,0.022218,249.88000,249.89000,247.94000,1.5E6,0.022218
93436,2023-06-13,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,251.34000,259.67999,258.70999,162335493,0.035544,258.70001,258.76999,253.50999,1.67E6,0.035544
93436,2023-06-14,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,250.50000,261.57001,256.79001,170425351,-0.007421,256.73001,256.82001,260.17001,1.71E6,-0.007421
93436,2023-06-15,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,247.28999,258.95001,255.89999,160092361,-0.003466,255.80000,255.81000,248.39999,1.66E6,-0.003466
93436,2023-06-16,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,257.20911,263.60001,260.54001,168234213,0.018132,260.48999,260.53000,258.92001,1.57E6,0.018132
93436,2023-06-20,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,261.12000,274.75000,274.45001,165513997,0.053389,274.45001,274.50000,261.50000,1.73E6,0.053389
93436,2023-06-21,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,257.78000,276.98999,259.45999,211574234,-0.054618,259.45001,259.48999,275.13000,2.17E6,-0.054618
93436,2023-06-22,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,248.25000,265.00000,264.60999,166731644,0.019849,264.57001,264.59000,250.77000,1.74E6,0.019849
93436,2023-06-23,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,252.80000,262.45001,256.60001,177346084,-0.030271,256.51999,256.54999,259.29001,1.71E6,-0.030271
93436,2023-06-26,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,240.70000,258.37000,241.05000,179758166,-0.060600,241.02000,241.05000,250.06500,1.94E6,-0.060600
93436,2023-06-27,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,240.85001,250.38989,250.21001,164827712,0.038000,250.20000,250.21001,243.24001,1.63E6,0.038000
93436,2023-06-28,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,248.89000,259.88000,256.23999,159593987,0.024100,256.39001,256.41000,249.70000,1.55E6,0.024100
93436,2023-06-29,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,253.61000,260.73999,257.50000,131177205,0.004917,257.51999,257.54001,258.03000,1.32E6,0.004917
93436,2023-06-30,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,259.89001,264.45001,261.76999,112566291,0.016582,261.67999,261.73001,260.60001,1.19E6,0.016582
93436,2023-07-03,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,275.10999,284.25000,279.82001,119636530,0.068954,279.87000,279.95999,276.48999,1.46E6,0.068954
93436,2023-07-05,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,277.60001,283.85001,282.48001,131462638,0.009506,282.42001,282.45999,278.82001,1.36E6,0.009506
93436,2023-07-06,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,272.88000,279.97000,276.54001,120673994,-0.021028,276.53000,276.56000,278.09000,1.31E6,-0.021028
93436,2023-07-07,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,273.76999,280.78000,274.42999,113804091,-0.007630,274.42999,274.45999,278.42999,1.21E6,-0.007630
93436,2023-07-10,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,265.10001,277.51999,269.60999,119368892,-0.017564,269.50000,269.60001,276.47000,1.37E6,-0.017564
93436,2023-07-11,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,266.37000,270.89999,269.79001,91930541,0.000668,269.78000,269.82999,268.64999,1.03E6,0.000668
93436,2023-07-12,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,271.45999,276.51999,271.98999,95631136,0.008154,271.98999,272.00000,276.32501,1.04E6,0.008154
93436,2023-07-13,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,270.60001,279.45001,277.89999,112641283,0.021729,277.89999,277.95999,274.59000,1.15E6,0.021729
93436,2023-07-14,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,276.31000,285.29999,281.38000,119975119,0.012523,281.39001,281.41000,277.01001,1.27E6,0.012523
93436,2023-07-17,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,283.57001,292.23001,290.38000,131515072,0.031985,290.32001,290.35999,286.62500,1.51E6,0.031985
93436,2023-07-18,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,286.01001,295.26001,293.34000,112389541,0.010194,293.34000,293.39001,290.14999,1.27E6,0.010194
93436,2023-07-19,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,289.52011,299.29001,291.26001,142256009,-0.007091,291.07001,291.17001,296.04001,1.8E6,-0.007091
93436,2023-07-20,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,261.20001,280.92999,262.89999,175024273,-0.097370,262.89999,262.92001,279.56000,2.38E6,-0.097370
93436,2023-07-21,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,255.80000,268.00000,260.01999,162212314,-0.010955,259.94000,259.95001,268.00000,1.64E6,-0.010955
93436,2023-07-24,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,254.12000,269.85001,269.06000,136890809,0.034767,269.13000,269.14001,255.85001,1.55E6,0.034767
93436,2023-07-25,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,265.00000,272.89999,265.28000,112646981,-0.014049,265.23001,265.26999,272.38000,1.26E6,-0.014049
93436,2023-07-26,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,261.75000,268.04001,264.35001,96003688,-0.003506,264.45999,264.47000,263.25000,986627,-0.003506
93436,2023-07-27,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,255.30000,269.13000,255.71001,103584159,-0.032684,255.71001,255.74001,268.31000,1.21E6,-0.032684
93436,2023-07-28,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,258.23120,267.25000,266.44000,111258312,0.041962,266.47000,266.54001,259.85999,1.12E6,0.041962
93436,2023-07-31,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,263.78000,269.07999,267.42999,84523850,0.003716,267.48999,267.51999,267.48001,1.01E6,0.003716
93436,2023-08-01,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,260.25000,266.47000,261.07001,83599882,-0.023782,261.07999,261.10001,266.26001,989388,-0.023782
93436,2023-08-02,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,250.49001,259.51999,254.11000,101629592,-0.026660,254.14999,254.16000,255.57001,1.23E6,-0.026660
93436,2023-08-03,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,252.00000,260.48999,259.32001,97780144,0.020503,259.29999,259.31000,252.03999,1.03E6,0.020503
93436,2023-08-04,,11,TSLA,TESLA INC,,TSLA,Q,53453,,,,253.11000,264.76999,253.86000,99552653,-0.021055,253.85001,253.86000,260.97000,1.05E6,-0.021055
