REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
30-JUN-2023,Teza Capital Management LLC,243011
30-JUN-2023,Tanager Wealth Management LLP,1162658
30-JUN-2023,Tacita Capital Inc,5
30-JUN-2023,"TWO SIGMA SECURITIES, LLC",24371465
30-JUN-2023,"TWO SIGMA INVESTMENTS, LP",189305126
30-JUN-2023,"TWO SIGMA ADVISERS, LP",94691877
30-JUN-2023,TWINBEECH CAPITAL LP,6045232
30-JUN-2023,TUCKER ASSET MANAGEMENT LLC,7297
30-JUN-2023,"TSFG, LLC",27
30-JUN-2023,TOTH FINANCIAL ADVISORY CORP,11115
30-JUN-2023,TORONTO DOMINION BANK,24134
30-JUN-2023,TriaGen Wealth Management LLC,163326
30-JUN-2023,"True Wealth Design, LLC",77
30-JUN-2023,"Van Cleef Asset Management,Inc",10581794
30-JUN-2023,Truvestments Capital LLC,14334
30-JUN-2023,"Valeo Financial Advisors, LLC",358752
30-JUN-2023,"VOLORIDGE INVESTMENT MANAGEMENT, LLC",53649037
30-JUN-2023,VICTORY CAPITAL MANAGEMENT INC,10105015
30-JUN-2023,"VERUS CAPITAL PARTNERS, LLC",387803
30-JUN-2023,VANGUARD GROUP INC,2522095524
30-JUN-2023,VAN ECK ASSOCIATES CORP,1777
30-JUN-2023,VALLEY NATIONAL ADVISERS INC,22
30-JUN-2023,Utah Retirement Systems,1551396
30-JUN-2023,"United Capital Management of KS, Inc.",8565469
30-JUN-2023,UniSuper Management Pty Ltd,389382
30-JUN-2023,USS Investment Management Ltd,5358294
30-JUN-2023,"UNIQUE WEALTH, LLC",153300
30-JUN-2023,"UMB Bank, n.a.",6086
30-JUN-2023,"UDINE WEALTH MANAGEMENT, INC.",2067818
30-JUN-2023,UBS ASSET MANAGEMENT AMERICAS INC,29066082
30-JUN-2023,"U.S. Capital Wealth Advisors, LLC",1639421
30-JUN-2023,Tyler-Stone Wealth Management,1402
30-JUN-2023,"Twin Tree Management, LP",2841385
30-JUN-2023,"Twin Lakes Capital Management, LLC",78919
30-JUN-2023,Rathbones Group PLC,2402532
30-JUN-2023,RHUMBLINE ADVISERS,39561993
30-JUN-2023,"Jaffetilchin Investment Partners, LLC",250783
30-JUN-2023,"MEANS INVESTMENT CO., INC.",1137375
30-JUN-2023,MORGENS WATERFALL VINTIADIS & CO INC,4905600
30-JUN-2023,MONTAG A & ASSOCIATES INC,10992
30-JUN-2023,MONEY CONCEPTS CAPITAL CORP,191396
30-JUN-2023,MONETA GROUP INVESTMENT ADVISORS LLC,447659
30-JUN-2023,"MILLER WEALTH ADVISORS, LLC",8585
30-JUN-2023,MILLENNIUM MANAGEMENT LLC,12078032
30-JUN-2023,MGO ONE SEVEN LLC,283973
30-JUN-2023,MERIDIAN INVESTMENT COUNSEL INC.,1064592
30-JUN-2023,MERCER GLOBAL ADVISORS INC /ADV,2208
30-JUN-2023,MCF Advisors LLC,472701
30-JUN-2023,MACKENZIE FINANCIAL CORP,1541027
30-JUN-2023,MATRIX PRIVATE CAPITAL GROUP LLC,223818
30-JUN-2023,"MATHER GROUP, LLC.",7665
30-JUN-2023,MASTRAPASQUA ASSET MANAGEMENT INC,3133912
30-JUN-2023,MASSMUTUAL TRUST CO FSB/ADV,8585
30-JUN-2023,"MARK SHEPTOFF FINANCIAL PLANNING, LLC",268275
30-JUN-2023,MARIETTA INVESTMENT PARTNERS LLC,689237
30-JUN-2023,MANCHESTER FINANCIAL INC,1129285
30-JUN-2023,MAINSTAY CAPITAL MANAGEMENT LLC /ADV,399255
30-JUN-2023,MAI Capital Management,929276
30-JUN-2023,MOSELEY INVESTMENT MANAGEMENT INC,364649
30-JUN-2023,MOTCO,61
30-JUN-2023,Magnus Financial Group LLC,493549
30-JUN-2023,Manchester Capital Management LLC,50865
30-JUN-2023,NEW THINKING (HONG KONG) INVESTMENT MANAGEMENT CO. Ltd,2577
30-JUN-2023,"NATIONS FINANCIAL GROUP INC, /IA/ /ADV",1088108
30-JUN-2023,"Mutual Advisors, LLC",533913
30-JUN-2023,"Moors & Cabot, Inc.",1081532
30-JUN-2023,"Moloney Securities Asset Management, LLC",244667
30-JUN-2023,"Moisand Fitzgerald Tamayo, LLC",3526
30-JUN-2023,Mitsubishi UFJ Trust & Banking Corp,15836442
30-JUN-2023,"Mirae Asset Global Investments Co., Ltd.",115910
30-JUN-2023,"Miracle Mile Advisors, LLC",559760
30-JUN-2023,"Midwest Professional Planners, LTD.",252991
30-JUN-2023,"Metis Global Partners, LLC",401033
30-JUN-2023,"Merit Financial Group, LLC",2070914
30-JUN-2023,"Meeder Advisory Services, Inc.",271188
30-JUN-2023,"McGuire Investment Group, LLC",191640
30-JUN-2023,Maxi Investments CY Ltd,322
30-JUN-2023,Masso Torrence Wealth Management Inc.,157362
30-JUN-2023,Maryland State Retirement & Pension System,2192543
30-JUN-2023,"Mariner, LLC",2784607
30-JUN-2023,Mandatum Life Insurance Co Ltd,1059104
30-JUN-2023,MACQUARIE GROUP LTD,2516619
30-JUN-2023,M&T Bank Corp,920
30-JUN-2023,RFP Financial Group LLC,84530
30-JUN-2023,Kapstone Financial Advisors LLC,289855
30-JUN-2023,"Kovack Advisors, Inc.",831131
30-JUN-2023,"Koss-Olinger Consulting, LLC",246000
30-JUN-2023,Korea Investment CORP,1196982
30-JUN-2023,"Kistler-Tiffany Companies, LLC",7665
30-JUN-2023,"Kingsview Wealth Management, LLC",486942
30-JUN-2023,Keystone Financial Group,1807151
30-JUN-2023,Key Financial Inc,416761
30-JUN-2023,"Kestra Advisory Services, LLC",1069559
30-JUN-2023,Karani Asset Management LLC,4177900
30-JUN-2023,KLINGENSTEIN FIELDS & CO LP,192928
30-JUN-2023,Longitude (Cayman) Ltd.,12930855
30-JUN-2023,KING LUTHER CAPITAL MANAGEMENT CORP,306600
30-JUN-2023,"KILEY JUERGENS WEALTH MANAGEMENT, LLC",392295
30-JUN-2023,"KG&L Capital Management,LLC",191579
30-JUN-2023,KEYWISE CAPITAL MANAGEMENT (HK) Ltd,19539618
30-JUN-2023,"KESTRA PRIVATE WEALTH SERVICES, LLC",2113332
30-JUN-2023,"Jump Financial, LLC",480840
30-JUN-2023,"Joule Financial, LLC",258326
30-JUN-2023,"Joel Isaacson & Co., LLC",383725
30-JUN-2023,Jericho Capital Asset Management L.P.,76650000
30-JUN-2023,LA FINANCIERE DE L'ECHIQUIER,20082300
30-JUN-2023,LAZARD ASSET MANAGEMENT LLC,0
30-JUN-2023,LBP AM SA,585100
30-JUN-2023,LCM Capital Management Inc,515502
30-JUN-2023,"Livforsakringsbolaget Skandia, Omsesidigt",29108
30-JUN-2023,Liontrust Investment Partners LLP,1149750
30-JUN-2023,"Lindbrook Capital, LLC",73017
30-JUN-2023,"Lido Advisors, LLC",157646
30-JUN-2023,"Leeward Financial Partners, LLC",159263
30-JUN-2023,Lee Financial Co,154
30-JUN-2023,Larson Financial Group LLC,68264
30-JUN-2023,Lansing Street Advisors,1978
30-JUN-2023,Lane Generational LLC,4472604
30-JUN-2023,Laidlaw Wealth Management LLC,716233
30-JUN-2023,LaFleur & Godfrey LLC,10408626
30-JUN-2023,LPL Financial LLC,22401867
30-JUN-2023,LOS ANGELES CAPITAL MANAGEMENT LLC,1389189
30-JUN-2023,"LJI Wealth Management, LLC",745544
30-JUN-2023,LINCOLN NATIONAL CORP,512191
30-JUN-2023,LINCOLN CAPITAL CORP,229950
30-JUN-2023,"LIBERTY ONE INVESTMENT MANAGEMENT, LLC",148425
30-JUN-2023,"LEVEL FOUR ADVISORY SERVICES, LLC",297341
30-JUN-2023,"LEAVELL INVESTMENT MANAGEMENT, INC.",163
30-JUN-2023,NEW YORK STATE COMMON RETIREMENT FUND,28339
30-JUN-2023,"NISA INVESTMENT ADVISORS, LLC",4572939
30-JUN-2023,NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,2994332
30-JUN-2023,"Parallax Volatility Advisers, L.P.",44115509
30-JUN-2023,Perpetual Ltd,674520
30-JUN-2023,"Perigon Wealth Management, LLC",4233900
30-JUN-2023,"Perennial Investment Advisors, LLC",282629
30-JUN-2023,"Pearl River Capital, LLC",4117991
30-JUN-2023,Parkside Financial Bank & Trust,3066
30-JUN-2023,"Parker Investment Management, LLC",1149827
30-JUN-2023,Park Place Capital Corp,10148
30-JUN-2023,Parisi Gray Wealth Management,656954
30-JUN-2023,"Parallel Advisors, LLC",21675654
30-JUN-2023,Pacific Heights Asset Management LLC,23608200
30-JUN-2023,NOMURA ASSET MANAGEMENT CO LTD,6669025
30-JUN-2023,"Pacer Advisors, Inc.",47983
30-JUN-2023,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,13026013
30-JUN-2023,PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,3158
30-JUN-2023,"PSI Advisors, LLC",3066
30-JUN-2023,PROFFITT & GOODSON INC,20083
30-JUN-2023,PLUSTICK MANAGEMENT LLC,4062450
30-JUN-2023,PINNACLE ASSOCIATES LTD,857361
30-JUN-2023,"PINEBRIDGE INVESTMENTS, L.P.",1419113
30-JUN-2023,PIN OAK INVESTMENT ADVISORS INC,254
30-JUN-2023,"Pinnacle Holdings, LLC",24528
30-JUN-2023,Platform Technology Partners,550106
30-JUN-2023,"PrairieView Partners, LLC",0
30-JUN-2023,Prestige Wealth Management Group LLC,2668
30-JUN-2023,RENAISSANCE TECHNOLOGIES LLC,610121
30-JUN-2023,RAYMOND JAMES & ASSOCIATES,20180351
30-JUN-2023,Quintet Private Bank (Europe) S.A.,22628
30-JUN-2023,"Quent Capital, LLC",24650
30-JUN-2023,Quantinno Capital Management LP,347000
30-JUN-2023,Quantamental Technologies LLC,504970
30-JUN-2023,QUADRANT CAPITAL GROUP LLC,14978
30-JUN-2023,"QCM Cayman, Ltd.",178165
30-JUN-2023,Public Sector Pension Investment Board,1708253
30-JUN-2023,"Prosperity Wealth Management, Inc.",325149
30-JUN-2023,Prospera Financial Services Inc,246013
30-JUN-2023,"Probity Advisors, Inc.",193127
30-JUN-2023,ProShare Advisors LLC,166285
30-JUN-2023,Privium Fund Management B.V.,3040000
30-JUN-2023,"Private Ocean, LLC",24160
30-JUN-2023,"Private Advisor Group, LLC",4497612
30-JUN-2023,Princeton Global Asset Management LLC,223818
30-JUN-2023,"Prime Capital Investment Advisors, LLC",604707
30-JUN-2023,Primavera Capital Management Ltd,68717737
30-JUN-2023,PICTET ASSET MANAGEMENT SA,9700824
30-JUN-2023,"PFG Investments, LLC",260886
30-JUN-2023,PFG Advisors,289706
30-JUN-2023,OPPENHEIMER & CO INC,3025759
30-JUN-2023,OCCUDO QUANTITATIVE STRATEGIES LP,2483276
30-JUN-2023,"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",204456
30-JUN-2023,"O'Dell Group, LLC",38142
30-JUN-2023,North Star Investment Management Corp.,31886
30-JUN-2023,NinePointTwo Capital LLC,267
30-JUN-2023,"Nikko Asset Management Americas, Inc.",93264820
30-JUN-2023,"Newbridge Financial Services Group, Inc.",1584877
30-JUN-2023,"NewEdge Wealth, LLC",157899
30-JUN-2023,"NewEdge Advisors, LLC",1285319
30-JUN-2023,New England Capital Financial Advisors LLC,2683
30-JUN-2023,Neo Ivy Capital Management,771
30-JUN-2023,Nemes Rush Group LLC,5044
30-JUN-2023,"Nelson, Van Denburg & Campbell Wealth Management Group, LLC",3955
30-JUN-2023,"National Wealth Management Group, LLC",503685
30-JUN-2023,National Pension Service,37571390
30-JUN-2023,NWAM LLC,316068
30-JUN-2023,NOVARE CAPITAL MANAGEMENT LLC,227191
30-JUN-2023,NORGES BANK,11981529
30-JUN-2023,NORDEA INVESTMENT MANAGEMENT AB,14023639
30-JUN-2023,OLD POINT TRUST & FINANCIAL SERVICES N A,2530201
30-JUN-2023,OPTIMUM INVESTMENT ADVISORS,226332
30-JUN-2023,PEAPACK GLADSTONE FINANCIAL CORP,430
30-JUN-2023,"OPTIONS SOLUTIONS, LLC",19300
30-JUN-2023,PCA Investment Advisory Services Inc.,41851
30-JUN-2023,"PATRIOT INVESTMENT MANAGEMENT GROUP, INC.",301664
30-JUN-2023,"PATHSTONE FAMILY OFFICE, LLC",2374946
30-JUN-2023,PARK CIRCLE Co,10731
30-JUN-2023,PARK AVENUE SECURITIES LLC,750
30-JUN-2023,PANAGORA ASSET MANAGEMENT INC,411702
30-JUN-2023,"PALO ALTO WEALTH ADVISORS, LLC",834688
30-JUN-2023,"Owen LaRue, LLC",673723
30-JUN-2023,"Orion Portfolio Solutions, LLC",683504
30-JUN-2023,Orion Capital Management LLC,352483
30-JUN-2023,Onyx Bridge Wealth Group LLC,345186
30-JUN-2023,OneDigital Investment Advisors LLC,253374
30-JUN-2023,Olympiad Research LP,645025
30-JUN-2023,"Octavia Wealth Advisors, LLC",241386
30-JUN-2023,"Oakworth Capital, Inc.",21462
30-JUN-2023,Oak Thistle LLC,490039
30-JUN-2023,OSTERWEIS CAPITAL MANAGEMENT INC,839486
30-JUN-2023,"OSAIC HOLDINGS, INC.",13417522
30-JUN-2023,ORACLE INVESTMENT MANAGEMENT INC,562611
30-JUN-2023,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,61
30-JUN-2023,ORG Partners LLC,56264
31-MAR-2023,"FIRST REPUBLIC INVESTMENT MANAGEMENT, INC.",4312010
31-MAR-2023,"Concentric Capital Strategies, LP",99110
31-MAR-2023,"Clear Creek Financial Management, LLC",223164
31-MAR-2023,"Clear Harbor Asset Management, LLC",87035
31-MAR-2023,"Clear Perspectives Financial Planning, LLC",4225
31-MAR-2023,"Clearstead Advisors, LLC",101265
31-MAR-2023,Close Asset Management Ltd,28
31-MAR-2023,"Coastal Bridge Advisors, LLC",3385028
31-MAR-2023,"Coastal Investment Advisors, Inc.",108287
31-MAR-2023,Colonial Trust Advisors,5070
31-MAR-2023,Cooper Financial Group,210684
31-MAR-2023,"Cypress Point Wealth Management, LLC",10701875
31-MAR-2023,"Core Wealth Advisors, Inc.",85
31-MAR-2023,Covestor Ltd,12
31-MAR-2023,Creative Planning,958458
31-MAR-2023,"CreativeOne Wealth, LLC",96
31-MAR-2023,"Cresset Asset Management, LLC",8120518
31-MAR-2023,Crewe Advisors LLC,36243
31-MAR-2023,"Crossmark Global Holdings, Inc.",89
31-MAR-2023,Cutler Group LLC / CA,1539
31-MAR-2023,Clean Yield Group,45208
31-MAR-2023,Claro Advisors LLC,109546
31-MAR-2023,City State Bank,7
31-MAR-2023,"Circle Wealth Management, LLC",974987
31-MAR-2023,"Caprock Group, LLC",2362405
31-MAR-2023,"Capstone Financial Advisors, Inc.",90838
31-MAR-2023,"Caption Management, LLC",845000
31-MAR-2023,"Carmel Capital Partners, LLC",4143973
31-MAR-2023,"Carmichael Hill & Associates, Inc.",9448
31-MAR-2023,"Carnegie Capital Asset Management, LLC",262711
31-MAR-2023,"CarsonAllaria Wealth Management, Ltd.",25485
31-MAR-2023,"Cedar Wealth Management, LLC",9887
31-MAR-2023,"Centerpoint Advisors, LLC",15
31-MAR-2023,Cerity Partners LLC,12495475
31-MAR-2023,Cetera Advisor Networks LLC,1050758
31-MAR-2023,Cetera Advisors LLC,433950
31-MAR-2023,Cetera Investment Advisers,714711
31-MAR-2023,"Champlain Investment Partners, LLC",73163607
31-MAR-2023,Chemistry Wealth Management LLC,146134
31-MAR-2023,"Chicago Capital, LLC",207236
31-MAR-2023,Cipher Capital LP,223705
31-MAR-2023,"Cutter & CO Brokerage, Inc.",155826
31-MAR-2023,DAVENPORT & Co LLC,460424
31-MAR-2023,"Capital Investment Advisory Services, LLC",87965
31-MAR-2023,"EXENCIAL WEALTH ADVISORS, LLC",138014
31-MAR-2023,EDMOND DE ROTHSCHILD HOLDING S.A.,221559
31-MAR-2023,"EMFO, LLC",230052
31-MAR-2023,ENVESTNET ASSET MANAGEMENT INC,4314906
31-MAR-2023,ENZI WEALTH,267951
31-MAR-2023,"EP Wealth Advisors, LLC",1280433
31-MAR-2023,EVERGREEN CAPITAL MANAGEMENT LLC,257007
31-MAR-2023,EVERMAY WEALTH MANAGEMENT LLC,23052
31-MAR-2023,"EXCHANGE TRADED CONCEPTS, LLC",37569
31-MAR-2023,Eagle Bay Advisors LLC,52986
31-MAR-2023,"DB Wealth Management Group, LLC",845
31-MAR-2023,"Edge Capital Group, LLC",154390
31-MAR-2023,Edge Wealth Management LLC,105895
31-MAR-2023,EdgeRock Capital LLC,504
31-MAR-2023,Elo Mutual Pension Insurance Co,1140
31-MAR-2023,"Empowered Funds, LLC",60823
31-MAR-2023,"Endowment Wealth Management, Inc.",1703064
31-MAR-2023,"Endurance Wealth Management, Inc.",8
31-MAR-2023,Engineers Gate Manager LP,1528977
31-MAR-2023,EDGEWOOD MANAGEMENT LLC,845000
31-MAR-2023,EARNEST PARTNERS LLC,7918
31-MAR-2023,Dynamic Advisor Solutions LLC,435726
31-MAR-2023,"Draper Asset Management, LLC",14518
31-MAR-2023,"DEEPWATER ASSET MANAGEMENT, LLC",448856
31-MAR-2023,DELTA ASSET MANAGEMENT LLC/TN,338
31-MAR-2023,"DGS Capital Management, LLC",1391174
31-MAR-2023,DIMENSIONAL FUND ADVISORS LP,15037375
31-MAR-2023,"DUALITY ADVISERS, LP",3616870
31-MAR-2023,"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",226094
31-MAR-2023,Daiwa Securities Group Inc.,852
31-MAR-2023,"Darwin Wealth Management, LLC",91168
31-MAR-2023,"DecisionPoint Financial, LLC",1226
31-MAR-2023,"Defender Capital, LLC.",2740589
31-MAR-2023,"Delos Wealth Advisors, LLC",845
31-MAR-2023,Derbend Asset Management,260953
31-MAR-2023,Destination Wealth Management,563125
31-MAR-2023,"Deuterium Capital Management, LLC",1512626
31-MAR-2023,"Disciplined Investments, LLC",25
31-MAR-2023,Diversified Trust Co,549402
31-MAR-2023,Donoghue Forlines LLC,229333
31-MAR-2023,"Capital Investment Counsel, Inc",858013
31-MAR-2023,"Capital Investment Advisors, LLC",133492
31-MAR-2023,"BAILARD, INC.",239017
31-MAR-2023,Bellecapital International Ltd.,105203
31-MAR-2023,Bank of New Hampshire,13520
31-MAR-2023,Banque Cantonale Vaudoise,797
31-MAR-2023,"Bay Harbor Wealth Management, LLC",5822
31-MAR-2023,Baystate Wealth Management LLC,101400
31-MAR-2023,"Beacon Capital Management, LLC",3465
31-MAR-2023,"Beacon Pointe Advisors, LLC",1046341
31-MAR-2023,"Beaird Harris Wealth Management, LLC",2671
31-MAR-2023,"Bell Investment Advisors, Inc",6118
31-MAR-2023,Belpointe Asset Management LLC,86072
31-MAR-2023,"Bridgefront Capital, LLC",148551
31-MAR-2023,"BerganKDV Wealth Management, LLC",288
31-MAR-2023,Bernardo Wealth Planning LLC,93795
31-MAR-2023,"Beverly Hills Private Wealth, LLC",123370
31-MAR-2023,BlackRock Inc.,833411659
31-MAR-2023,"Bleakley Financial Group, LLC",394167
31-MAR-2023,"Blume Capital Management, Inc.",123454
31-MAR-2023,"Bogart Wealth, LLC",1690
31-MAR-2023,"Bouvel Investment Partners, LLC",897656
31-MAR-2023,"Bank Julius Baer & Co. Ltd, Zurich",2623
31-MAR-2023,"Baker Avenue Asset Management, LP",516025
31-MAR-2023,"BROWN, LISLE/CUMMINGS, INC.",104780
31-MAR-2023,BROWN BROTHERS HARRIMAN & CO,90914
31-MAR-2023,BANK OF NOVA SCOTIA,285340
31-MAR-2023,BANQUE PICTET & CIE SA,2041613
31-MAR-2023,BARCLAYS PLC,56927
31-MAR-2023,"BARNES PETTEY FINANCIAL ADVISORS, LLC",2037244
31-MAR-2023,"BARRETT & COMPANY, INC.",3803
31-MAR-2023,BECKER CAPITAL MANAGEMENT INC,159291
31-MAR-2023,"BELLEVUE ASSET MANAGEMENT, LLC",169000
31-MAR-2023,BERKSHIRE CAPITAL HOLDINGS INC,85
31-MAR-2023,BLAIR WILLIAM & CO/IL,285289
31-MAR-2023,"BLUE BELL PRIVATE WEALTH MANAGEMENT, LLC",1437
31-MAR-2023,"BLUEFIN CAPITAL MANAGEMENT, LLC",626001
31-MAR-2023,"BOK Financial Private Wealth, Inc.",3338
31-MAR-2023,"BOKF, NA",13267
31-MAR-2023,BOURGEON CAPITAL MANAGEMENT LLC,153
31-MAR-2023,BRIGHTON JONES LLC,153233
31-MAR-2023,BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,1265624
31-MAR-2023,BROWN ADVISORY INC,60840
31-MAR-2023,"Brand Asset Management Group, Inc.",1913689
31-MAR-2023,"Bridgewater Associates, LP",4115091
31-MAR-2023,"Capital Advisors, Ltd. LLC",17
31-MAR-2023,CREATIVE FINANCIAL DESIGNS INC /ADV,7326
31-MAR-2023,"CI Private Wealth, LLC",789717
31-MAR-2023,CIBC Asset Management Inc,497975
31-MAR-2023,CIBC WORLD MARKET INC.,960
31-MAR-2023,"COMERICA SECURITIES,INC.",112420
31-MAR-2023,COMMERCE BANK,784041
31-MAR-2023,"COMMONWEALTH EQUITY SERVICES, LLC",6644
31-MAR-2023,"CONCOURSE FINANCIAL GROUP SECURITIES, INC.",18928
31-MAR-2023,CONNORS INVESTOR SERVICES INC,8702
31-MAR-2023,"CVA Family Office, LLC",380
31-MAR-2023,"Bristlecone Advisors, LLC",1736957
31-MAR-2023,"CWA Asset Management Group, LLC",4668076
31-MAR-2023,"CWM, LLC",231
31-MAR-2023,"Caerus Investment Advisors, LLC",2105622
31-MAR-2023,"Cambridge Investment Research Advisors, Inc.",8652
31-MAR-2023,Cannell & Co.,302611
31-MAR-2023,"Canvas Wealth Advisors, LLC",1503583
31-MAR-2023,"CapWealth Advisors, LLC",4490803
31-MAR-2023,"Cape Investment Advisory, Inc.",7309
31-MAR-2023,CI INVESTMENTS INC.,461
31-MAR-2023,"CHOREO, LLC",148382
31-MAR-2023,"CHIRON CAPITAL MANAGEMENT, LLC",196733
31-MAR-2023,CHARLES SCHWAB INVESTMENT MANAGEMENT INC,43768364
31-MAR-2023,"Burns Matteson Capital Management, LLC",1564
31-MAR-2023,Burt Wealth Advisors,130122
31-MAR-2023,Byrne Asset Management LLC,22
31-MAR-2023,C M BIDWELL & ASSOCIATES LTD,2560
31-MAR-2023,CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,24004515
31-MAR-2023,CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,23997442
31-MAR-2023,CANADA PENSION PLAN INVESTMENT BOARD,3849820
31-MAR-2023,CAPITAL ADVISORS INC/OK,93795
31-MAR-2023,CAPITAL FUND MANAGEMENT S.A.,22305465
31-MAR-2023,CAPTRUST FINANCIAL ADVISORS,512923
31-MAR-2023,"CARDIFF PARK ADVISORS, LLC",99076
31-MAR-2023,"CATALYST PRIVATE WEALTH, LLC",3381200
31-MAR-2023,CAZ INVESTMENTS LP,127
31-MAR-2023,"CENTAURUS FINANCIAL, INC.",89
31-MAR-2023,CENTRAL TRUST Co,128018
31-MAR-2023,"CERTUITY, LLC",102659
31-MAR-2023,"CHAPIN DAVIS, INC.",87965
31-MAR-2023,"Ensign Peak Advisors, Inc",1520071
31-MAR-2023,Ethic Inc.,275546
31-MAR-2023,Eukles Asset Management,17
31-MAR-2023,"JANICZEK WEALTH MANAGEMENT, LLC",6220
31-MAR-2023,Independent Wealth Network Inc.,222336
31-MAR-2023,"Inspire Advisors, LLC",126674
31-MAR-2023,Integrated Advisors Network LLC,182039
31-MAR-2023,"Integrated Investment Consultants, LLC",72518
31-MAR-2023,"Intellectus Partners, LLC",417167
31-MAR-2023,Investors Research Corp,4276
31-MAR-2023,"J.W. COLE ADVISORS, INC.",264375
31-MAR-2023,JACOBS & CO/CA,691
31-MAR-2023,"JFS WEALTH ADVISORS, LLC",2248
31-MAR-2023,"KG&L Capital Management,LLC",130950
31-MAR-2023,JNBA Financial Advisors,3279
31-MAR-2023,JPMORGAN CHASE & CO,3008
31-MAR-2023,"Jaffetilchin Investment Partners, LLC",136882
31-MAR-2023,Janney Montgomery Scott LLC,1088
31-MAR-2023,"Joel Isaacson & Co., LLC",211512
31-MAR-2023,"Joule Financial, LLC",216168
31-MAR-2023,"Jump Financial, LLC",2285878
31-MAR-2023,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,34
31-MAR-2023,"Independent Solutions Wealth Management, LLC",107839
31-MAR-2023,Independent Advisor Alliance,228148
31-MAR-2023,"ISLAY CAPITAL MANAGEMENT, LLC",481219
31-MAR-2023,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",912313
31-MAR-2023,"Hedeker Wealth, LLC",5218420
31-MAR-2023,Hexagon Capital Partners LLC,72138
31-MAR-2023,"HighTower Advisors, LLC",3250589
31-MAR-2023,"Horan Securities, Inc.",169
31-MAR-2023,"Householder Group Estate & Retirement Specialist, LLC",57
31-MAR-2023,Hudson Bay Capital Management LP,30420000
31-MAR-2023,Hyperion Asset Management Ltd,43905524
31-MAR-2023,"ICA Group Wealth Management, LLC",70306
31-MAR-2023,"IEQ CAPITAL, LLC",675831
31-MAR-2023,"IFG Advisory, LLC",104891
31-MAR-2023,IFM Investors Pty Ltd,2401701
31-MAR-2023,"IFP Advisors, Inc",629435
31-MAR-2023,"IHT Wealth Management, LLC",126170
31-MAR-2023,"IMC-Chicago, LLC",25800165
31-MAR-2023,"INSIGNEO ADVISORY SERVICES, LLC",332271
31-MAR-2023,"INSTITUTIONAL & FAMILY ASSET MANAGEMENT, LLC",845
31-MAR-2023,INTECH INVESTMENT MANAGEMENT LLC,3517180
31-MAR-2023,"KESTRA PRIVATE WEALTH SERVICES, LLC",1067268
31-MAR-2023,"KILEY JUERGENS WEALTH MANAGEMENT, LLC",209053
31-MAR-2023,"EverSource Wealth Advisors, LLC",17432
31-MAR-2023,Lee Financial Co,85
31-MAR-2023,LPL Financial LLC,9884624
31-MAR-2023,LaFleur & Godfrey LLC,5197477
31-MAR-2023,Laffer Tengler Investments,35912
31-MAR-2023,Laidlaw Wealth Management LLC,594981
31-MAR-2023,Lane Generational LLC,4191901
31-MAR-2023,Lansing Street Advisors,1090
31-MAR-2023,Larson Financial Group LLC,30327
31-MAR-2023,"Lauer Wealth, LLC",107184
31-MAR-2023,"Leeward Financial Partners, LLC",85252
31-MAR-2023,KING LUTHER CAPITAL MANAGEMENT CORP,169000
31-MAR-2023,"Lido Advisors, LLC",126873
31-MAR-2023,"Lindbrook Capital, LLC",39267
31-MAR-2023,"Livforsakringsbolaget Skandia, Omsesidigt",16055
31-MAR-2023,Longitude (Cayman) Ltd.,3929250
31-MAR-2023,Lumina Fund Management LLC,42
31-MAR-2023,Lynwood Capital Management Inc.,256807
31-MAR-2023,MACKENZIE FINANCIAL CORP,822962
31-MAR-2023,MACQUARIE GROUP LTD,1298978
31-MAR-2023,LOS ANGELES CAPITAL MANAGEMENT LLC,398477
31-MAR-2023,"LJI Wealth Management, LLC",427570
31-MAR-2023,LINCOLN NATIONAL CORP,369029
31-MAR-2023,"LIBERTY ONE INVESTMENT MANAGEMENT, LLC",116103
31-MAR-2023,KLINGENSTEIN FIELDS & CO LP,187404
31-MAR-2023,Kapstone Financial Advisors LLC,108108
31-MAR-2023,Karani Asset Management LLC,3447406
31-MAR-2023,"Kestra Advisory Services, LLC",504034
31-MAR-2023,Key Financial Inc,229299
31-MAR-2023,"Kingsview Wealth Management, LLC",130476
31-MAR-2023,"Kistler-Tiffany Companies, LLC",63375
31-MAR-2023,"Knollwood Investment Advisory, LLC",998199
31-MAR-2023,Korea Investment CORP,1797062
31-MAR-2023,"Koss-Olinger Consulting, LLC",138000
31-MAR-2023,"Kovack Advisors, Inc.",395147
31-MAR-2023,Krilogy Financial LLC,92562
31-MAR-2023,LA FINANCIERE DE L'ECHIQUIER,15024100
