REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
30-JUN-2022,"FourThought Financial, LLC",310
30-JUN-2022,Fragasso Group Inc.,399
30-JUN-2022,"Frank, Rimerman Advisors LLC",632112
30-JUN-2022,"Frisch Financial Group, Inc.",508
30-JUN-2022,GABLES CAPITAL MANAGEMENT INC.,67
30-JUN-2022,Front Row Advisors LLC,269
30-JUN-2022,"Front Street Capital Management, Inc.",991
30-JUN-2022,Frontier Wealth Management LLC,2103
30-JUN-2022,Fulcrum Capital LLC,4119
30-JUN-2022,"Full Sail Capital, LLC",271
30-JUN-2022,Fullerton Fund Management Co Ltd.,5713
30-JUN-2022,"Fulton Bank, N.A.",2926
30-JUN-2022,Fund Management at Engine No. 1 LLC,6639
30-JUN-2022,Future Financial Wealth Managment LLC,291
30-JUN-2022,"G2 CAPITAL MANAGEMENT, LLC / OH",395
30-JUN-2022,"GABELLI & Co INVESTMENT ADVISERS, INC.",317
30-JUN-2022,FSA Wealth Management LLC,3125
30-JUN-2022,"Formidable Asset Management, LLC",3738
30-JUN-2022,"FRED ALGER MANAGEMENT, LLC",352636
30-JUN-2022,Edge Wealth Management LLC,904
30-JUN-2022,"Edgestream Partners, L.P.",8979
30-JUN-2022,"Edmonds Duncan Registered Investment Advisors, LLC",648
30-JUN-2022,Eidelman Virant Capital,289
30-JUN-2022,Eisler Capital (UK) Ltd.,44708
30-JUN-2022,"Eldridge Investment Advisors, Inc.",765
30-JUN-2022,"Elite Wealth Management, Inc.",337
30-JUN-2022,Ellenbecker Investment Group,589
30-JUN-2022,"Ellevest, Inc.",397
30-JUN-2022,"Ellis Investment Partners, LLC",14
30-JUN-2022,"Elmwood Wealth Management, Inc.",294
30-JUN-2022,Elo Mutual Pension Insurance Co,46631
30-JUN-2022,"Elwood & Goetz Wealth Advisory Group, LLC",339
30-JUN-2022,"Empirical Asset Management, LLC",201
30-JUN-2022,"Empirical Finance, LLC",7891
30-JUN-2022,"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",5150
30-JUN-2022,Employees Retirement System of Texas,84178
30-JUN-2022,"Empowered Funds, LLC",440
30-JUN-2022,"Endurance Wealth Management, Inc.",448
30-JUN-2022,Engineers Gate Manager LP,1427
30-JUN-2022,Engrave Wealth Partners LLC,279
30-JUN-2022,"Ensign Peak Advisors, Inc",469038
30-JUN-2022,Envoi LLC,1003396
30-JUN-2022,"Epic Trust Investment Advisors, LLC",334
30-JUN-2022,"Eqis Capital Management, Inc.",2274200
30-JUN-2022,Ergoteles LLC,5192
30-JUN-2022,EdgeRock Capital LLC,525
30-JUN-2022,"Edge Capital Group, LLC",101
30-JUN-2022,"Essex Financial Services, Inc.",5990
30-JUN-2022,Echo45 Advisors LLC,355
30-JUN-2022,ENVESTNET ASSET MANAGEMENT INC,150980
30-JUN-2022,"EP Wealth Advisors, LLC",8357
30-JUN-2022,EPG Wealth Management LLC,422
30-JUN-2022,FOUNDERS FINANCIAL SECURITIES LLC,2548
30-JUN-2022,EQUITABLE TRUST CO,568
30-JUN-2022,"EQUITEC PROPRIETARY MARKETS, LLC",0
30-JUN-2022,"ERn Financial, LLC",2450
30-JUN-2022,ESSEX INVESTMENT MANAGEMENT CO LLC,646
30-JUN-2022,"ETF MANAGERS GROUP, LLC",420
30-JUN-2022,"ETF Store, Inc.",616
30-JUN-2022,EUDAIMONIA ADVISORS LLC,436
30-JUN-2022,EULAV Asset Management,11387
30-JUN-2022,EVERENCE CAPITAL MANAGEMENT INC,16398
30-JUN-2022,EVERETT HARRIS & CO /CA/,430
30-JUN-2022,EVERGREEN CAPITAL MANAGEMENT LLC,2790
30-JUN-2022,EVERMAY WEALTH MANAGEMENT LLC,230
30-JUN-2022,EWG Elevate Inc.,1150
30-JUN-2022,"EXCHANGE TRADED CONCEPTS, LLC",7297
30-JUN-2022,"EXENCIAL WEALTH ADVISORS, LLC",56318
30-JUN-2022,Eagle Bay Advisors LLC,536042
30-JUN-2022,Eagle Bluffs Wealth Management LLC,1586
30-JUN-2022,"Eagle Capital Management, LLC",232
30-JUN-2022,Eagle Ridge Investment Management,616
30-JUN-2022,"EagleClaw Capital Managment, LLC",236
30-JUN-2022,"Echo Wealth Management, LLC",2352
30-JUN-2022,Erste Asset Management GmbH,6069174
30-JUN-2022,"EPIQ PARTNERS, LLC",324
30-JUN-2022,Essex LLC,395
30-JUN-2022,FINANCIAL MANAGEMENT NETWORK INC,1800
30-JUN-2022,FIRST AMERICAN BANK,653219
30-JUN-2022,"FIRST AMERICAN TRUST, FSB",2855
30-JUN-2022,"FIRST BUSINESS FINANCIAL SERVICES, INC.",226
30-JUN-2022,FIRST CITIZENS BANK & TRUST CO,6367
30-JUN-2022,FIRST COMMUNITY TRUST NA,9
30-JUN-2022,FIRST FINANCIAL CORP /IN/,20
30-JUN-2022,FIRST FOUNDATION ADVISORS,3401
30-JUN-2022,FIRST HAWAIIAN BANK,138
30-JUN-2022,FIRST MANHATTAN CO,2618
30-JUN-2022,FIRST MERCHANTS CORP,327
30-JUN-2022,FIRST NATIONAL CORP /MA/ /ADV,218
30-JUN-2022,"FIRST REPUBLIC INVESTMENT MANAGEMENT, INC.",72370
30-JUN-2022,FIRST TRUST ADVISORS LP,192271
30-JUN-2022,FIRST UNITED BANK & TRUST,306
30-JUN-2022,FIRST WESTERN TRUST BANK,0
30-JUN-2022,FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,255736
30-JUN-2022,"FLAGSHIP HARBOR ADVISORS, LLC",11707
30-JUN-2022,FLPUTNAM INVESTMENT MANAGEMENT CO,694
30-JUN-2022,"FLYNN ZITO CAPITAL MANAGEMENT, LLC",350
30-JUN-2022,FORSTA AP-FONDEN,129297
30-JUN-2022,"FORT PITT CAPITAL GROUP, LLC",226
30-JUN-2022,FORT WASHINGTON INVESTMENT ADVISORS INC /OH/,389
30-JUN-2022,FORTE CAPITAL LLC /ADV,6290
30-JUN-2022,"FORVIS Wealth Advisors, LLC",673
30-JUN-2022,"Essex Private Wealth Management, LLC",379
30-JUN-2022,"FIRETHORN WEALTH PARTNERS, LLC",203
30-JUN-2022,"FORTEM FINANCIAL GROUP, LLC",1415
30-JUN-2022,FINANCIAL COUNSELORS INC,35291
30-JUN-2022,"Evoke Wealth, LLC",684
30-JUN-2022,FIDUCIARY TRUST CO,1121
30-JUN-2022,Estabrook Capital Management,111114
30-JUN-2022,Ethic Inc.,7077
30-JUN-2022,"Eudaimonia Partners, LLC",4270
30-JUN-2022,Eukles Asset Management,3
30-JUN-2022,"Evanson Asset Management, LLC",8663
30-JUN-2022,"EverSource Wealth Advisors, LLC",953
30-JUN-2022,"Evercore Wealth Management, LLC",5999
30-JUN-2022,"Evergreen Advisors, LLC",271
30-JUN-2022,"Evergreen Wealth Solutions, LLC",281
30-JUN-2022,"Everhart Financial Group, Inc.",1732
30-JUN-2022,Essex Savings Bank,9
30-JUN-2022,"Evolution Advisers, Inc.",168
30-JUN-2022,"Executive Wealth Management, LLC",1159
30-JUN-2022,"ExodusPoint Capital Management, LP",3367
30-JUN-2022,"F3Logic, LLC",1135
30-JUN-2022,FACTORY MUTUAL INSURANCE CO,72662
30-JUN-2022,"FAGAN ASSOCIATES, INC.",2884
30-JUN-2022,"FDx Advisors, Inc.",3220
30-JUN-2022,"FAIRFIELD, BUSH & CO.",210
30-JUN-2022,FARMERS & MERCHANTS INVESTMENTS INC,425
30-JUN-2022,FARMERS & MERCHANTS TRUST Co OF LONG BEACH,614
30-JUN-2022,"Evolution Wealth Advisors, LLC",544
31-MAR-2022,M&G INVESTMENT MANAGEMENT LTD,2924
31-MAR-2022,"Lumature Wealth Partners, LLC",843
31-MAR-2022,"Lyon Street Capital, LLC",539
31-MAR-2022,"M Holdings Securities, Inc.",12951
31-MAR-2022,MACKAY SHIELDS LLC,16380
31-MAR-2022,M&R CAPITAL MANAGEMENT INC,238
31-MAR-2022,M. Kraus & Co,1004
31-MAR-2022,"M. Kulyk & Associates, LLC",861
31-MAR-2022,MA Private Wealth,2774
31-MAR-2022,Loveless Wealth Management LLC,444
31-MAR-2022,MACKENZIE FINANCIAL CORP,77767
31-MAR-2022,"Lowe Wealth Advisors, LLC",111
31-MAR-2022,"Lloyd Park, LLC",620
31-MAR-2022,Louisiana State Employees Retirement System,84039
31-MAR-2022,Longitude (Cayman) Ltd.,4418
31-MAR-2022,"Long Run Wealth Advisors, LLC",256
31-MAR-2022,"Long Focus Capital Management, LLC",5388
31-MAR-2022,Livingston Group Asset Management CO (operating as Southport Capital Management),518
31-MAR-2022,"Livforsakringsbolaget Skandia, Omsesidigt",29790
31-MAR-2022,Live Oak Private Wealth LLC,532
31-MAR-2022,Lipe & Dalton,124
31-MAR-2022,"Linscomb & Williams, Inc.",1329
31-MAR-2022,"Lineweaver Wealth Advisors, LLC",2005
31-MAR-2022,MACQUARIE GROUP LTD,101766
31-MAR-2022,"Lindbrook Capital, LLC",2575
31-MAR-2022,Lindenwold Advisors,1612
31-MAR-2022,"MARK SHEPTOFF FINANCIAL PLANNING, LLC",5563
31-MAR-2022,MACROVIEW INVESTMENT MANAGEMENT LLC,475
31-MAR-2022,MAS Advisors LLC,866
31-MAR-2022,MCF Advisors LLC,667
31-MAR-2022,"Lifeworks Advisors, LLC",1454
31-MAR-2022,MCIA Inc,875
31-MAR-2022,"MBL Wealth, LLC",2362
31-MAR-2022,"MAYPORT, LLC",664
31-MAR-2022,"MATTERN CAPITAL MANAGEMENT, LLC",559
31-MAR-2022,MATRIX PRIVATE CAPITAL GROUP LLC,284
31-MAR-2022,MATRIX ASSET ADVISORS INC/NY,1087
31-MAR-2022,"MATHER GROUP, LLC.",1867
31-MAR-2022,MASSMUTUAL TRUST CO FSB/ADV,8399
31-MAR-2022,MASSACHUSETTS FINANCIAL SERVICES CO /MA/,56644
31-MAR-2022,MARYLAND CAPITAL ADVISORS INC.,61
31-MAR-2022,MADDEN SECURITIES Corp,6810
31-MAR-2022,MARTINGALE ASSET MANAGEMENT L P,287
31-MAR-2022,MARSICO CAPITAL MANAGEMENT LLC,110689
31-MAR-2022,MARK ASSET MANAGEMENT LP,64531
31-MAR-2022,"MARINO, STRAM & ASSOCIATES LLC",464
31-MAR-2022,MARCO INVESTMENT MANAGEMENT LLC,2356
31-MAR-2022,MANCHESTER FINANCIAL INC,1571
31-MAR-2022,MAIRS & POWER INC,558
31-MAR-2022,MAINSTAY CAPITAL MANAGEMENT LLC /ADV,1078
31-MAR-2022,MAI Capital Management,12958
31-MAR-2022,MAGNOLIA CAPITAL ADVISORS LLC,1041
31-MAR-2022,MADISON WEALTH MANAGEMENT,209
31-MAR-2022,Lincoln Capital LLC,458
31-MAR-2022,"Lattice Capital Management, LLC",1822250
31-MAR-2022,"LifeSteps Financial, Inc.",883
31-MAR-2022,LOS ANGELES CAPITAL MANAGEMENT LLC,497100
31-MAR-2022,Lansing Street Advisors,11
31-MAR-2022,Lake Point Wealth Management,56
31-MAR-2022,Laidlaw Wealth Management LLC,5099
31-MAR-2022,Laffer Tengler Investments,5388
31-MAR-2022,LYNCH & ASSOCIATES/IN,883
31-MAR-2022,"LYELL WEALTH MANAGEMENT, LP",3134
31-MAR-2022,"LWM Advisory Services, LLC",968
31-MAR-2022,"LVZ, Inc.",596
31-MAR-2022,"LVW Advisors, LLC",1169
31-MAR-2022,LSV ASSET MANAGEMENT,216
31-MAR-2022,LPL Financial LLC,494727
31-MAR-2022,LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,7640
31-MAR-2022,LifePro Asset Management,11631
31-MAR-2022,"LORD, ABBETT & CO. LLC",464118
31-MAR-2022,LOGAN CAPITAL MANAGEMENT INC,18
31-MAR-2022,LMR Partners LLP,13678
31-MAR-2022,"LMCG INVESTMENTS, LLC",3332
31-MAR-2022,LITTLE HOUSE CAPITAL LLC,1805
31-MAR-2022,LINCOLN NATIONAL CORP,13553
31-MAR-2022,LINCOLN CAPITAL CORP,1251
31-MAR-2022,"LIGHT STREET CAPITAL MANAGEMENT, LLC",51687
31-MAR-2022,LIBRA WEALTH LLC,1308
31-MAR-2022,LIBERTY WEALTH MANAGEMENT LLC,4796
31-MAR-2022,"MEAG MUNICH ERGO, Kapitalanlagegesellschaft mbH",18005
31-MAR-2022,Lantz Financial LLC,223
31-MAR-2022,Larson Financial Group LLC,3289
31-MAR-2022,"Latitude Advisors, LLC",1838
31-MAR-2022,Laurel Wealth Advisors LLC,157
31-MAR-2022,"Life Planning Partners, Inc",1001
31-MAR-2022,"Lido Advisors, LLC",57030
31-MAR-2022,"LexAurum Advisors, LLC",2866
31-MAR-2022,"Levy Wealth Management Group, LLC",2485
31-MAR-2022,Leverage Partners Absolute Return Fund SPC,2230
31-MAR-2022,"Level Financial Advisors, Inc.",147
31-MAR-2022,Leonard Rickey Investment Advisors P.L.L.C.,899
31-MAR-2022,"Leo H. Evart, Inc.",824
31-MAR-2022,"Lenox Wealth Advisors, LLC",2276
31-MAR-2022,Leisure Capital Management,1293
31-MAR-2022,Lehman & Derafelo Financial Resources LLC,425
31-MAR-2022,"Legacy Financial Strategies, LLC",694
31-MAR-2022,"Legacy Financial Advisors, Inc.",1765
31-MAR-2022,"Legacy Advisors, LLC",1039
31-MAR-2022,"Leeward Financial Partners, LLC",391
31-MAR-2022,"Leelyn Smith, LLC",512
31-MAR-2022,"Lee Financial Group Hawaii, Inc.",552
31-MAR-2022,Lee Financial Co,46
31-MAR-2022,Lee Capital Holdings LLC,2694
31-MAR-2022,"Ledge Wealth Management, Inc.",461
31-MAR-2022,"Lebenthal Global Advisors, LLC",1158
31-MAR-2022,"Lauterbach Financial Advisors, LLC",302
31-MAR-2022,"Laurel Wealth Advisors, Inc.",5365
31-MAR-2022,MCKINLEY CAPITAL MANAGEMENT LLC /DELAWARE,13043
31-MAR-2022,"Decatur Capital Management, Inc.",5132
31-MAR-2022,"MEANS INVESTMENT CO., INC.",2147
31-MAR-2022,McDonald Partners LLC,494
31-MAR-2022,"Meridian Wealth Partners, LLC",629
31-MAR-2022,"Meridian Wealth Management, LLC",11438
31-MAR-2022,"Meridian Wealth Advisors, LLC",457
31-MAR-2022,Meiji Yasuda Life Insurance Co,8884
31-MAR-2022,"Measured Wealth Private Client Group, LLC",1242
31-MAR-2022,"McNaughton Wealth Management, LLC",554
31-MAR-2022,McLean Asset Management Corp,385
31-MAR-2022,"McKinley Carter Wealth Services, Inc.",973
31-MAR-2022,"McIlrath & Eck, LLC",433
31-MAR-2022,"McGuire Investment Group, LLC",504
31-MAR-2022,"McDonough Capital Management, Inc",6167
31-MAR-2022,"McClarren Financial Advisors, Inc.",10
31-MAR-2022,Mascoma Wealth Management LLC,250
31-MAR-2022,"McCarthy Asset Management, Inc.",2732
31-MAR-2022,"McBroom & Associates, LLC",4344
31-MAR-2022,"McAlister, Sweet & Associates, Inc.",377
31-MAR-2022,"McAdam, LLC",1944
31-MAR-2022,"Mayflower Financial Advisors, LLC",2083
31-MAR-2022,"Mayfair Advisory Group, LLC",1730
31-MAR-2022,"MayTech Global Investments, LLC",80
31-MAR-2022,Mawer Investment Management Ltd.,216
31-MAR-2022,Mattern Wealth Management LLC,203
31-MAR-2022,Masso Torrence Wealth Management Inc.,1708
31-MAR-2022,Mass Ave Global Inc.,5530
31-MAR-2022,"Meristem Family Wealth, LLC",1922
31-MAR-2022,"Merit Financial Group, LLC",18253
31-MAR-2022,Merlin Capital LLC,593
31-MAR-2022,"Merriman Wealth Management, LLC",9076
31-MAR-2022,"LEWIS CAPITAL MANAGEMENT, LLC",1644
31-MAR-2022,"Montis Financial, LLC",994
31-MAR-2022,"Monterey Private Wealth, Inc.",4373
31-MAR-2022,"Monte Financial Group, LLC",744
31-MAR-2022,Monaco Asset Management SAM,16164
31-MAR-2022,"Moloney Securities Asset Management, LLC",1452
31-MAR-2022,"Moisand Fitzgerald Tamayo, LLC",86
31-MAR-2022,"Modera Wealth Management, LLC",1008
31-MAR-2022,Mn Services Vermogensbeheer B.V.,426406
31-MAR-2022,Mitsubishi UFJ Trust & Banking Corp,704878
31-MAR-2022,"Mission Creek Capital Partners, Inc.",1141
31-MAR-2022,"Mirae Asset Global Investments Co., Ltd.",2106630
31-MAR-2022,Mirador Capital Partners LP,2907
31-MAR-2022,"Miracle Mile Advisors, LLC",11877
31-MAR-2022,Minot Wealth Management LLC,417
31-MAR-2022,"MinichMacGregor Wealth Management, LLC",1201
31-MAR-2022,"Mine & Arao Wealth Creation & Management, LLC.",352
31-MAR-2022,Milestone Resources Group Ltd,42
31-MAR-2022,"Midwest Professional Planners, LTD.",345
31-MAR-2022,"MidWestOne Financial Group, Inc.",300
31-MAR-2022,"Mezzasalma Advisors, LLC",37429
31-MAR-2022,"Metis Global Partners, LLC",14393
31-MAR-2022,"Merrion Investment Management Co, LLC",414
31-MAR-2022,Mason & Associates Inc,2111
31-MAR-2022,Maryland State Retirement & Pension System,69244
31-MAR-2022,MENLO ADVISORS LLC,7988
31-MAR-2022,MOGY JOEL R INVESTMENT COUNSEL INC,3305
31-MAR-2022,MOTIVE WEALTH ADVISORS,682
31-MAR-2022,MOSELEY INVESTMENT MANAGEMENT INC,3485
31-MAR-2022,"MORRIS FINANCIAL CONCEPTS, INC.",3069
31-MAR-2022,"MOORE CAPITAL MANAGEMENT, LP",2047
31-MAR-2022,"MOODY LYNN & LIEBERSON, LLC",389
31-MAR-2022,MONTAG A & ASSOCIATES INC,1074
31-MAR-2022,MONEY CONCEPTS CAPITAL CORP,5017
31-MAR-2022,MONETTA FINANCIAL SERVICES INC,1078
31-MAR-2022,MONETARY MANAGEMENT GROUP INC,4893
31-MAR-2022,MONETA GROUP INVESTMENT ADVISORS LLC,5598
31-MAR-2022,"MONECO Advisors, LLC",2343
31-MAR-2022,ML & R WEALTH MANAGEMENT LLC,1123
31-MAR-2022,Maryland Capital Management,879
31-MAR-2022,MJP ASSOCIATES INC /ADV,1256
31-MAR-2022,MITCHELL SINKLER & STARR/PA,742
31-MAR-2022,MITCHELL MCLEOD PUGH & WILLIAMS INC,3495
31-MAR-2022,MITCHELL CAPITAL MANAGEMENT CO,8961
31-MAR-2022,"MISSION WEALTH MANAGEMENT, LP",37342
31-MAR-2022,MILLENNIUM MANAGEMENT LLC,7083797
31-MAR-2022,"MILESTONE WEALTH, LLC",568
31-MAR-2022,"MFA Wealth Advisors, LLC",685
31-MAR-2022,MEYER HANDELMAN CO,722
31-MAR-2022,MERITAGE PORTFOLIO MANAGEMENT,9822
31-MAR-2022,MERCER GLOBAL ADVISORS INC /ADV,66907
31-MAR-2022,MOUNT VERNON ASSOCIATES INC /MD/,1509
31-MAR-2022,"MPS Loria Financial Planners, LLC",406
31-MAR-2022,MSH Capital Advisors LLC,1948301
31-MAR-2022,MUFG Securities EMEA plc,599098
31-MAR-2022,Marshall Financial Group LLC,742
31-MAR-2022,"Marquette Asset Management, LLC",2
31-MAR-2022,Marotta Asset Management,306038
31-MAR-2022,"Marks Group Wealth Management, Inc",4445
31-MAR-2022,Marion Wealth Management,280
31-MAR-2022,"Mariner, LLC",204223
31-MAR-2022,"Marietta Wealth Management, LLC",334
31-MAR-2022,"Marcum Wealth, LLC",2093
31-MAR-2022,"Maple Capital Management, Inc.",961
31-MAR-2022,"Manhattan West Asset Management, LLC",1657
31-MAR-2022,Mandatum Life Insurance Co Ltd,804
31-MAR-2022,Manchester Capital Management LLC,2705
31-MAR-2022,"Malaga Cove Capital, LLC",6680
31-MAR-2022,Main Street Research LLC,4882
31-MAR-2022,"Main Street Financial Solutions, LLC",14631
31-MAR-2022,Magnus Financial Group LLC,16065
31-MAR-2022,"Madrona Financial Services, LLC",1114
31-MAR-2022,"Madison Wealth Partners, Inc",996
31-MAR-2022,"Mach-1 Financial Group, LLC",369
31-MAR-2022,MYDA Advisors LLC,3233
31-MAR-2022,"MV CAPITAL MANAGEMENT, INC.",978
31-MAR-2022,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,120393
31-MAR-2022,MURPHY CAPITAL MANAGEMENT INC,2939
31-MAR-2022,LFA - Lugano Financial Advisors SA,15
31-MAR-2022,JACOBS & CO/CA,2335
31-MAR-2022,"LEVEL FOUR ADVISORY SERVICES, LLC",5262
31-MAR-2022,Industrial Alliance Investment Management Inc.,38891
31-MAR-2022,"Integrity Advisory, LLC",546
31-MAR-2022,"Integrated Investment Consultants, LLC",583
31-MAR-2022,Integrated Advisors Network LLC,14793
31-MAR-2022,"Institute for Wealth Management, LLC.",9161
31-MAR-2022,"Insight Wealth Strategies, LLC",930
31-MAR-2022,Insight Folios Inc,436
31-MAR-2022,"Insight Advisors, LLC/ PA",11434
31-MAR-2022,"Inscription Capital, LLC",1475
31-MAR-2022,Innova Wealth Partners,314
31-MAR-2022,Infini Master Fund,1508
31-MAR-2022,Infini Capital Management Ltd,1508
31-MAR-2022,Indiana Trust & Investment Management CO,814
31-MAR-2022,"INVESTMENT PARTNERS, LTD.",10637
31-MAR-2022,"Index Fund Advisors, Inc.",1370
31-MAR-2022,Independent Wealth Network Inc.,331
31-MAR-2022,"Independent Solutions Wealth Management, LLC",364229
31-MAR-2022,Independent Advisor Alliance,21114
31-MAR-2022,Independence Bank of Kentucky,105
31-MAR-2022,Ilmarinen Mutual Pension Insurance Co,107760
31-MAR-2022,Illinois Municipal Retirement Fund,18845
31-MAR-2022,"Ignite Planners, LLC",1033
31-MAR-2022,"Icon Wealth Partners, LLC",772
31-MAR-2022,IVC Wealth Advisors LLC,279
31-MAR-2022,"IRON Financial, LLC",756
31-MAR-2022,Integrity Financial Corp /WA,2265
31-MAR-2022,"Intellectus Partners, LLC",20835
31-MAR-2022,"Intelligence Driven Advisers, LLC",310
31-MAR-2022,"InterOcean Capital Group, LLC",1962
31-MAR-2022,"JACOBS LEVY EQUITY MANAGEMENT, INC",32511
31-MAR-2022,Monument Capital Management,1001
31-MAR-2022,"J.W. COLE ADVISORS, INC.",18975
31-MAR-2022,J.Safra Asset Management Corp,7
31-MAR-2022,"J. L. Bainbridge & Co., Inc.",784
31-MAR-2022,J. Goldman & Co LP,12231
31-MAR-2022,J Arnold Wealth Management Co,981
31-MAR-2022,"Ironwood Investment Counsel, LLC",3625
31-MAR-2022,"Ironwood Financial, llc",220
31-MAR-2022,"Iron Horse Wealth Management, LLC",125
31-MAR-2022,"Ipswich Investment Management Co., Inc.",450
31-MAR-2022,"Invst, LLC",9141
31-MAR-2022,Investors Research Corp,251
31-MAR-2022,"Investments & Financial Planning, LLC",1525
31-MAR-2022,Investment Management Corp of Ontario,146554
31-MAR-2022,"Investment Advisory Group, LLC",981
31-MAR-2022,Investmark Advisory Group LLC,1625
31-MAR-2022,"Intrua Financial, LLC",2280
31-MAR-2022,Intersect Capital LLC,3167
31-MAR-2022,"Intergy Private Wealth, LLC",379
31-MAR-2022,"Intercontinental Wealth Advisors, LLC",5394
31-MAR-2022,"Interchange Capital Partners, LLC",1648
31-MAR-2022,Interactive Financial Advisors,470
31-MAR-2022,IPG Investment Advisors LLC,5433
31-MAR-2022,INVESTMENT HOUSE LLC,2080
31-MAR-2022,"JEPPSON WEALTH MANAGEMENT, LLC",736
31-MAR-2022,"Horizon Investment Services, LLC",463
31-MAR-2022,Human Investing LLC,753
31-MAR-2022,Hudson Canyon Capital Management,2744647
31-MAR-2022,Hudson Bay Capital Management LP,808
31-MAR-2022,"Hudock, Inc.",384
31-MAR-2022,"Howard Wealth Management, LLC",1592
31-MAR-2022,"Howard Capital Management Group, LLC",2022
31-MAR-2022,"Householder Group Estate & Retirement Specialist, LLC",1623
31-MAR-2022,"Hotaling Investment Management, LLC",3346
31-MAR-2022,Horst & Graben Wealth Management LLC,799
31-MAR-2022,"Horizon Wealth Management, LLC",1200
31-MAR-2022,"Horizon Investments, LLC",9409
31-MAR-2022,"Horizon Family Wealth, Inc.",253
31-MAR-2022,INTRUST BANK NA,5695
31-MAR-2022,"Horan Securities, Inc.",15
31-MAR-2022,"Holloway Wealth Management, LLC",791
31-MAR-2022,Holistic Financial Partners,2260
31-MAR-2022,"Hoffman, Alan N Investment Management",532
31-MAR-2022,Hofer & Associates. Inc,466
31-MAR-2022,"Hixon Zuercher, LLC",7340
31-MAR-2022,"Hilton Capital Management, LLC",242
31-MAR-2022,Hillsdale Investment Management Inc.,1075
31-MAR-2022,Highland Private Wealth Management,3402
31-MAR-2022,"HighTower Trust Services, LTA",836
31-MAR-2022,"HighTower Advisors, LLC",268517
31-MAR-2022,Hummer Financial Advisory Services Inc,539
31-MAR-2022,"Hunter Perkins Capital Management, LLC",269
31-MAR-2022,"Hutchens & Kramer Investment Management Group, LLC",242
31-MAR-2022,Hyperion Asset Management Ltd,388628
31-MAR-2022,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",9172
31-MAR-2022,"INTEGRAL INVESTMENT ADVISORS, INC.",2328
31-MAR-2022,INTACT INVESTMENT MANAGEMENT INC.,3448
31-MAR-2022,"INSTITUTIONAL & FAMILY ASSET MANAGEMENT, LLC",874
31-MAR-2022,"INSPIRION WEALTH ADVISORS, LLC",725
31-MAR-2022,IMS Capital Management,1143
31-MAR-2022,"IMPACTfolio, LLC",670
31-MAR-2022,"IMC-Chicago, LLC",13131849
31-MAR-2022,"IMA Wealth, Inc.",167
31-MAR-2022,"IHT Wealth Management, LLC",8164
31-MAR-2022,"IFS Advisors, LLC",346
31-MAR-2022,"IFP Advisors, Inc",3741
31-MAR-2022,IFM Investors Pty Ltd,294452
31-MAR-2022,"IFG Advisory, LLC",3878
31-MAR-2022,"IFG Advisors, LLC",1130
31-MAR-2022,"IEQ CAPITAL, LLC",20705
31-MAR-2022,ICICI Prudential Asset Management Co Ltd,1959
31-MAR-2022,ICAPITAL WEALTH LLC,45462
31-MAR-2022,"ICA Group Wealth Management, LLC",1115
31-MAR-2022,IBM Retirement Fund,14309
31-MAR-2022,IBEX WEALTH ADVISORS,4480
31-MAR-2022,"IAM Advisory, LLC",625
31-MAR-2022,"IAG Wealth Partners, LLC",131
31-MAR-2022,JB Capital LLC,276
31-MAR-2022,"JFS WEALTH ADVISORS, LLC",514
31-MAR-2022,"LEO BROKERAGE, LLC",436
31-MAR-2022,"Kestra Advisory Services, LLC",47791744
31-MAR-2022,"Kinloch Capital, LLC",569
31-MAR-2022,"Kingsview Wealth Management, LLC",10404025
31-MAR-2022,Kingsbury Capital Investment Advisors LLC,5880
31-MAR-2022,Kingfisher Capital LLC,303
31-MAR-2022,King Wealth,873
31-MAR-2022,KilterHowling LLC,313582
31-MAR-2022,"Keystone Wealth Services, LLC",1155
31-MAR-2022,Keystone Financial Group,14078
31-MAR-2022,Key Financial Inc,519
31-MAR-2022,"Key Client Fiduciary Advisors, LLC",641
31-MAR-2022,Keudell/Morrison Wealth Management,230
31-MAR-2022,"Kessler Investment Group, LLC",374
31-MAR-2022,Karp Capital Management Corp,749
31-MAR-2022,"Kesler, Norman & Wride, LLC",279
31-MAR-2022,"Kercheville Advisors, LLC",1752
31-MAR-2022,Kepos Capital LP,528
31-MAR-2022,Kentucky Retirement Systems Insurance Trust Fund,26627
31-MAR-2022,Kentucky Retirement Systems,57501
31-MAR-2022,"Kelman-Lazarov, Inc.",2155
31-MAR-2022,Kelly Financial Services LLC,341599
31-MAR-2022,Kellett Schaffner Wealth Advisors LLC,705
31-MAR-2022,"Keel Point, LLC",1807
31-MAR-2022,"Keebeck Alpha, LP",279
31-MAR-2022,"Kathmere Capital Management, LLC",304
31-MAR-2022,"Kistler-Tiffany Companies, LLC",608
31-MAR-2022,Kiwi Wealth Investments Limited Partnership,28873
31-MAR-2022,"Klingman & Associates, LLC",551
31-MAR-2022,Knights of Columbus Asset Advisors LLC,14922
