REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
31-MAR-2022,State of New Jersey Common Pension Fund D,1287270
31-MAR-2022,"State of Alaska, Department of Revenue",377126
31-MAR-2022,"Stanley-Laman Group, Ltd.",15060
31-MAR-2022,"Stanley Capital Management, LLC",4531
31-MAR-2022,"Stamos Capital Partners, L.P.",7399
31-MAR-2022,"Powers Advisory Group, LLC",4695
31-MAR-2022,"Powell Investment Advisors, LLC",795
31-MAR-2022,Potrero Capital Research LLC,11159
31-MAR-2022,"Portolan Capital Management, LLC",4210
31-MAR-2022,PENOBSCOT WEALTH MANAGEMENT,2288
31-MAR-2022,PENNSYLVANIA CAPITAL MANAGEMENT INC /ADV,32835
31-MAR-2022,PENN DAVIS MCFARLAND INC,700
31-MAR-2022,PENINSULA ASSET MANAGEMENT INC,6044
31-MAR-2022,"PEDDOCK CAPITAL ADVISORS, LLC",4556
31-MAR-2022,PECAUT & CO.,3019
31-MAR-2022,PEAPACK GLADSTONE FINANCIAL CORP,49673
31-MAR-2022,PEAK FINANCIAL ADVISORS LLC,536
31-MAR-2022,"PDS Planning, Inc",6951
31-MAR-2022,"PCG Wealth Advisors, LLC",1184
31-MAR-2022,PBMares Wealth Management LLC,3273
31-MAR-2022,PAYDEN & RYGEL,58064
31-MAR-2022,"PAX Financial Group, LLC",2212
31-MAR-2022,"PATTON ALBERTSON MILLER GROUP, LLC",9551
31-MAR-2022,PATTEN & PATTEN INC/TN,55845
31-MAR-2022,"PATRON PARTNERS, LLC",4977
31-MAR-2022,"PATHSTONE FAMILY OFFICE, LLC",307756
31-MAR-2022,PARUS FINANCE (UK) Ltd,30694
31-MAR-2022,"PARTNERS CAPITAL INVESTMENT GROUP, LLP",33324
31-MAR-2022,PARTHENON LLC,88290
31-MAR-2022,PARSONS CAPITAL MANAGEMENT INC/RI,353
31-MAR-2022,"PARNASSUS INVESTMENTS, LLC",2607019
31-MAR-2022,PARK NATIONAL CORP /OH/,128195
31-MAR-2022,PARK AVENUE SECURITIES LLC,47096
31-MAR-2022,"PARAGON FINANCIAL PARTNERS, INC.",6024
31-MAR-2022,PARADIGM ASSET MANAGEMENT CO LLC,2443357
31-MAR-2022,PAPP L ROY & ASSOCIATES,42367
31-MAR-2022,PANAGORA ASSET MANAGEMENT INC,939328
31-MAR-2022,PALLADIUM PARTNERS LLC,102299
31-MAR-2022,PENSIOENFONDS RAIL & OV,114936
31-MAR-2022,PEOPLES FINANCIAL SERVICES CORP.,7470
31-MAR-2022,PERKINS CAPITAL MANAGEMENT INC,4777
31-MAR-2022,PIN OAK INVESTMENT ADVISORS INC,1449
31-MAR-2022,PRENTISS SMITH & CO INC,3062
31-MAR-2022,PREMIER ASSET MANAGEMENT LLC,5929
31-MAR-2022,PORTLAND INVESTMENT COUNSEL INC.,775
31-MAR-2022,POLEN CAPITAL MANAGEMENT LLC,3018695
31-MAR-2022,PLIMOTH TRUST CO LLC,16488
31-MAR-2022,PLATINUM INVESTMENT MANAGEMENT LTD,7555
31-MAR-2022,PLANNING DIRECTIONS INC,961
31-MAR-2022,PLANNING ALTERNATIVES LTD /ADV,1465
31-MAR-2022,PITTENGER & ANDERSON INC,39552
31-MAR-2022,PIONEER TRUST BANK N A/OR,21927
31-MAR-2022,PINNBROOK CAPITAL MANAGEMENT LP,6961
31-MAR-2022,PINNACLE ASSOCIATES LTD,158921
31-MAR-2022,"PINEBRIDGE INVESTMENTS, L.P.",556988
31-MAR-2022,"PIERSHALE FINANCIAL GROUP, INC.",406
31-MAR-2022,PERRITT CAPITAL MANAGEMENT INC,214
31-MAR-2022,PICTON MAHONEY ASSET MANAGEMENT,54328
31-MAR-2022,PICTET BANK & TRUST Ltd,2146
31-MAR-2022,"PHYSICIANS FINANCIAL SERVICES, INC.",13274
31-MAR-2022,"PHILLIPS FINANCIAL MANAGEMENT, LLC",217
31-MAR-2022,PHILADELPHIA TRUST CO,63149
31-MAR-2022,PGGM Investments,720558
31-MAR-2022,"PFS Partners, LLC",513849
31-MAR-2022,PFS INVESTMENTS INC.,33740
31-MAR-2022,"PFG Private Wealth Management, LLC",504
31-MAR-2022,PFG Advisors,39605
31-MAR-2022,"PETTYJOHN, WOOD & WHITE, INC",21362
31-MAR-2022,PETERSON WEALTH MANAGEMENT,1333
31-MAR-2022,PERSONAL CAPITAL ADVISORS CORP,248529
31-MAR-2022,"PALLADIEM, LLC",1266
31-MAR-2022,PALISADE CAPITAL MANAGEMENT LLC/NJ,38408
31-MAR-2022,PACIFIC SUN FINANCIAL CORP,1421
31-MAR-2022,Oak Grove Capital LLC,11469
31-MAR-2022,"Oldfather Financial Services, LLC",814
31-MAR-2022,Old Port Advisors,11079
31-MAR-2022,"Old North State Wealth Management, LLC",1714732
31-MAR-2022,"Old North State Trust, LLC",4181
31-MAR-2022,"Oder Investment Management, LLC",2196
31-MAR-2022,"Octavia Wealth Advisors, LLC",6361
31-MAR-2022,"Ocean Capital Management, LLC",3768
31-MAR-2022,"Occidental Asset Management, LLC",8736
31-MAR-2022,"Objective Capital Management, LLC",2184
31-MAR-2022,Oasis Management Co Ltd.,1233
31-MAR-2022,"Oakworth Capital, Inc.",13801
31-MAR-2022,"Oakwell Private Wealth Management, LLC",1137
31-MAR-2022,Oak Harvest Investment Services,7997
31-MAR-2022,"Oak Asset Management, LLC",2234
31-MAR-2022,"Olstein Capital Management, L.P.",5704
31-MAR-2022,OXFORD FINANCIAL GROUP LTD,3007
31-MAR-2022,OVERBROOK MANAGEMENT CORP,27669
31-MAR-2022,OUTFITTER FINANCIAL LLC,368
31-MAR-2022,"OSBORNE PARTNERS CAPITAL MANAGEMENT, LLC",29010
31-MAR-2022,"ORSER CAPITAL MANAGEMENT, LLC",4673
31-MAR-2022,ORRSTOWN FINANCIAL SERVICES INC,2444
31-MAR-2022,ORLEANS CAPITAL MANAGEMENT CORP/LA,8164
31-MAR-2022,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,310718
31-MAR-2022,OPUS INVESTMENT MANAGEMENT INC,1542
31-MAR-2022,"OPTIONS SOLUTIONS, LLC",973
31-MAR-2022,OPTIMUM INVESTMENT ADVISORS,6016
31-MAR-2022,OPTIMAS CAPITAL Ltd,5178
31-MAR-2022,OPSEU Pension Plan Trust Fund,2361
31-MAR-2022,Oliver Luxxe Assets LLC,2747
31-MAR-2022,Olympiad Research LP,2497
31-MAR-2022,PACIFIC GLOBAL INVESTMENT MANAGEMENT CO,28883
31-MAR-2022,"Orca Investment Management, LLC",11239
31-MAR-2022,"PACIFIC CAPITAL WEALTH ADVISORS, INC",1665
31-MAR-2022,"PACES FERRY WEALTH ADVISORS, LLC",2522
31-MAR-2022,P.A.W. CAPITAL CORP,925
31-MAR-2022,Oxler Private Wealth LLC,10014
31-MAR-2022,Oxinas Partners Wealth Management LLC,2076
31-MAR-2022,"Oxbow Advisors, LLC",35896
31-MAR-2022,"Outlook Wealth Advisors, LLC",4611
31-MAR-2022,Osher Van de Voorde Investment Management,16265
31-MAR-2022,"Orion Portfolio Solutions, LLC",28529
31-MAR-2022,Orion Capital Management LLC,4324
31-MAR-2022,"Orin Green Financial, LLC",860
31-MAR-2022,"Oribel Capital Management, LP",43842
31-MAR-2022,"Orgel Wealth Management, LLC",1730
31-MAR-2022,"Opus Capital Group, LLC",1096
31-MAR-2022,"Omega Financial Group, LLC",831
31-MAR-2022,"Optas, LLC",2194
31-MAR-2022,Opes Wealth Management LLC,2438
31-MAR-2022,Operose Advisors LLC,1666
31-MAR-2022,"Opal Wealth Advisors, LLC",2479
31-MAR-2022,Onyx Bridge Wealth Group LLC,1921
31-MAR-2022,OneAscent Wealth Management LLC,2443
31-MAR-2022,OneAscent Financial Services LLC,1593
31-MAR-2022,"One Wealth Advisors, LLC",2851
31-MAR-2022,One Day In July LLC,753
31-MAR-2022,"One Charles Private Wealth Services, LLC",1440
31-MAR-2022,"One Capital Management, LLC",21021
31-MAR-2022,"Once Capital Management, LLC",7954
31-MAR-2022,"OmniStar Financial Group, Inc.",695
31-MAR-2022,"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",1850
31-MAR-2022,PRICE T ROWE ASSOCIATES INC /MD/,60214114
31-MAR-2022,PRIMECAP MANAGEMENT CO/CA/,4826437
31-MAR-2022,Perpetual Investment Management Ltd,6016
31-MAR-2022,Phraction Management LLC,9458
31-MAR-2022,Phoenix Wealth Advisors,5074
31-MAR-2022,Phoenix Holdings Ltd.,126495
31-MAR-2022,Phocas Financial Corp.,3939
31-MAR-2022,"Pflug Koory, LLC",4209
31-MAR-2022,"Pettinga Financial Advisors, LLC",1217
31-MAR-2022,"Pettee Investors, Inc.",4906
31-MAR-2022,"Petrus Trust Company, LTA",65608
31-MAR-2022,Petix & Botte Co,1452
31-MAR-2022,Peterson Wealth Services,2420
31-MAR-2022,"Peterson Wealth Advisors, LLC",1428
31-MAR-2022,"Peterson Financial Group, Inc.",8925207
31-MAR-2022,Personal Wealth Partners,705
31-MAR-2022,Permanens Capital L.P.,6557
31-MAR-2022,Pictet North America Advisors SA,47172
31-MAR-2022,Perkins Coie Trust Co,21371
31-MAR-2022,Periscope Capital Inc.,1018
31-MAR-2022,"Perigon Wealth Management, LLC",27507
31-MAR-2022,"Perfromance Wealth Partners, LLC",133891
31-MAR-2022,"Perennial Investment Advisors, LLC",9051
31-MAR-2022,"Perennial Advisors, LLC",20559
31-MAR-2022,"Peregrine Asset Advisers, Inc.",5522
31-MAR-2022,"Pensionmark Financial Group, LLC",1459
31-MAR-2022,Pensionfund Sabic,13532
31-MAR-2022,"Penobscot Investment Management Company, Inc.",24893
31-MAR-2022,"Pennant Investors, LP",15966
31-MAR-2022,"Peninsula Wealth, LLC",2993
31-MAR-2022,Penbrook Management LLC,10677
31-MAR-2022,Pictet & Cie (Europe) SA,175046
31-MAR-2022,"Pine Haven Investment Counsel, Inc",9544
31-MAR-2022,"Pekin Hardy Strauss, Inc.",10094
31-MAR-2022,Platform Technology Partners,11112
31-MAR-2022,Portland Hill Asset Management Ltd,225
31-MAR-2022,Portland Global Advisors LLC,12911
31-MAR-2022,"Portfolio Strategies, Inc.",1049
31-MAR-2022,Port Capital LLC,4216
31-MAR-2022,Poplar Forest Capital LLC,685
31-MAR-2022,"Polaris Wealth Advisory Group, LLC",31406
31-MAR-2022,"Polaris Capital Management, LLC",54154
31-MAR-2022,Pointe Capital Management LLC,2779
31-MAR-2022,PointState Capital LP,589341
31-MAR-2022,"Poehling Capital Management, INC.",7833
31-MAR-2022,"Pluribus Labs, LLC",2947
31-MAR-2022,"Plotkin Financial Advisors, LLC",391554
31-MAR-2022,"Platte River Wealth Advisors, LLC",7803
31-MAR-2022,"Plante Moran Financial Advisors, LLC",8362
31-MAR-2022,"Pinkerton Retirement Specialists, LLC",6653
31-MAR-2022,"Planning Center, Inc.",757
31-MAR-2022,"Planned Solutions, Inc.",1103
31-MAR-2022,"Plancorp, LLC",10421
31-MAR-2022,"Pitti Group Wealth Management, LLC",1373
31-MAR-2022,Piscataqua Savings Bank,8388
31-MAR-2022,"Pinnacle Wealth Planning Services, Inc.",12185
31-MAR-2022,"Pinnacle Wealth Management, LLC",2149
31-MAR-2022,"Pinnacle Wealth Management Group, Inc.",6518
31-MAR-2022,"Pinnacle Wealth Management Advisory Group, LLC",23280
31-MAR-2022,"Pinnacle Private Wealth, LLC",4959
31-MAR-2022,"Pinnacle Holdings, LLC",4610932
31-MAR-2022,"Pinnacle Family Advisors, LLC",891
31-MAR-2022,"Pinnacle Bancorp, Inc.",7277
31-MAR-2022,Peloton Wealth Strategists,6918
31-MAR-2022,Pegasus Partners Ltd.,10338
31-MAR-2022,"PRIMORIS WEALTH ADVISORS, LLC",2967
31-MAR-2022,PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,1301030
31-MAR-2022,Pallas Capital Advisors LLC,29906
31-MAR-2022,"Palisades Hudson Asset Management, L.P.",925
31-MAR-2022,"Palisade Asset Management, LLC",48196
31-MAR-2022,Palestra Capital Management LLC,259499
31-MAR-2022,Page Arthur B,5803
31-MAR-2022,"Pacific Wealth Strategies Group, Inc.",10021
31-MAR-2022,Pacific Center for Financial Services,1064
31-MAR-2022,Pachira Investments Inc.,852
31-MAR-2022,"Pacer Advisors, Inc.",119171
31-MAR-2022,"PYA Waltman Capital, LLC",1149
31-MAR-2022,PUZO MICHAEL J,6614
31-MAR-2022,"PUNCH & ASSOCIATES INVESTMENT MANAGEMENT, INC.",18756
31-MAR-2022,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,1452531
31-MAR-2022,"PSI Advisors, LLC",2216
31-MAR-2022,"Palouse Capital Management, Inc.",6237
31-MAR-2022,PRUDENT INVESTORS NETWORK,458
31-MAR-2022,PROVIDENT TRUST CO,3007
31-MAR-2022,PROVENCE WEALTH MANAGEMENT GROUP,301
31-MAR-2022,PROSPECTOR PARTNERS LLC,5624
31-MAR-2022,PROFUND ADVISORS LLC,121405
31-MAR-2022,PROFFITT & GOODSON INC,3898
31-MAR-2022,PROFESSIONAL ADVISORY SERVICES INC,29704
31-MAR-2022,PRIVATE MANAGEMENT GROUP INC,1150
31-MAR-2022,PRIVATE CAPITAL MANAGEMENT LLC,4113
31-MAR-2022,PRIVATE ASSET MANAGEMENT INC,34106
31-MAR-2022,PRIO WEALTH LIMITED PARTNERSHIP,145763
31-MAR-2022,PRING TURNER CAPITAL GROUP INC,2920
31-MAR-2022,PRINCETON CAPITAL MANAGEMENT LLC,24562
31-MAR-2022,Palmer Knight Co,5585
31-MAR-2022,Palumbo Wealth Management LLC,3853
31-MAR-2022,"Pegasus Asset Management, Inc.",12026
31-MAR-2022,Parkside Financial Bank & Trust,5234
31-MAR-2022,"Peak Financial Management, Inc.",1453
31-MAR-2022,"Peak Asset Management, LLC",21035
31-MAR-2022,"Peachtree Investment Partners, LLC",27502
31-MAR-2022,"Pavion Blue Capital, LLC",18137
31-MAR-2022,Paulson Wealth Management Inc.,1143
31-MAR-2022,"Patten Group, Inc.",14145
31-MAR-2022,Patriot Investment Management Inc.,5730
31-MAR-2022,"Patriot Financial Group Insurance Agency, LLC",7043
31-MAR-2022,Pathway Financial Advisors LLC,2249
31-MAR-2022,"Pasadena Private Wealth, LLC",1238
31-MAR-2022,"Parsec Financial Management, Inc.",106205
31-MAR-2022,Parkwood LLC,13485
31-MAR-2022,"Parkside Investments, LLC",1596
31-MAR-2022,Parkside Advisors LLC,2047
31-MAR-2022,"Paradigm Capital Management, LLC/NV",2306
31-MAR-2022,"Parker Investment Management, LLC",23830
31-MAR-2022,Parisi Gray Wealth Management,7095
31-MAR-2022,Parcion Private Wealth LLC,28379
31-MAR-2022,Parametrica Management Ltd,2205
31-MAR-2022,Parametric Portfolio Associates LLC,10803792
31-MAR-2022,"Parallel Advisors, LLC",47046
31-MAR-2022,"Parallax Volatility Advisers, L.P.",1747049
31-MAR-2022,"Paragon Wealth Strategies, LLC",1729
31-MAR-2022,"Paragon Private Wealth Management, LLC",8227
31-MAR-2022,Paragon Capital Management Ltd,23733
31-MAR-2022,Paragon Capital Management LLC,16367
31-MAR-2022,"Paragon Advisors, LLC",4145
31-MAR-2022,"Paradigm Financial Partners, LLC",11345
31-MAR-2022,"TBH Global Asset Management, LLC",7220
31-MAR-2022,TCI FUND MANAGEMENT LTD,5322900
31-MAR-2022,Grand Central Investment Group,1362
31-MAR-2022,Waldron Private Wealth LLC,27394
31-MAR-2022,WILKINS INVESTMENT COUNSEL INC,840
31-MAR-2022,"WILEY BROS.-AINTREE CAPITAL, LLC",3419
31-MAR-2022,WILBANKS SMITH & THOMAS ASSET MANAGEMENT LLC,37963
31-MAR-2022,WHITTIER TRUST CO OF NEVADA INC,160726
31-MAR-2022,WHITTIER TRUST CO,230023
31-MAR-2022,"WHITENER CAPITAL MANAGEMENT, INC.",11636
31-MAR-2022,WHITE PINE CAPITAL LLC,11061
31-MAR-2022,"WHALEROCK POINT PARTNERS, LLC",15470302
31-MAR-2022,"WFA of San Diego, LLC",1719
31-MAR-2022,WFA Asset Management Corp,209351
31-MAR-2022,WEXFORD CAPITAL LP,478
31-MAR-2022,WETHERBY ASSET MANAGEMENT INC,67921
31-MAR-2022,WESTWOOD MANAGEMENT CORP /IL/,119205
31-MAR-2022,WESTFIELD CAPITAL MANAGEMENT CO LP,449456
31-MAR-2022,WESTERN FINANCIAL CORPORATION,1749
31-MAR-2022,WEST PACES ADVISORS INC.,4350835
31-MAR-2022,"WEST CHESTER CAPITAL ADVISORS, INC",2848
31-MAR-2022,"WESPAC Advisors, LLC",877
31-MAR-2022,"WESPAC Advisors SoCal, LLC",17026
31-MAR-2022,WESBANCO BANK INC,38900
31-MAR-2022,WELLCOME TRUST LTD (THE) as trustee of the WELLCOME TRUST,832437
31-MAR-2022,WELCH CAPITAL PARTNERS LLC/NY,1042
31-MAR-2022,WELCH & FORBES LLC,281258
31-MAR-2022,"WEITZ INVESTMENT MANAGEMENT, INC.",5618
31-MAR-2022,WEIK CAPITAL MANAGEMENT,22159
31-MAR-2022,WEDGEWOOD PARTNERS INC,41589
31-MAR-2022,WEDGEWOOD INVESTORS INC /PA/,4882
31-MAR-2022,WEDGE CAPITAL MANAGEMENT L L P/NC,63171
31-MAR-2022,WEDBUSH SECURITIES INC,59381
31-MAR-2022,"WILLIAM ALLAN, LLC",2620
31-MAR-2022,"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",827560
31-MAR-2022,"WILLNER & HELLER, LLC",2285
31-MAR-2022,WOODLEY FARRA MANION PORTFOLIO MANAGEMENT INC,69422
31-MAR-2022,"Wade Financial Advisory, Inc",842
31-MAR-2022,"WULFF, HANSEN & CO.",3071
31-MAR-2022,WT Wealth Management,4569
31-MAR-2022,"WSFS CAPITAL MANAGEMENT, LLC",5316
31-MAR-2022,WRIGHT INVESTORS SERVICE INC,23646
31-MAR-2022,WRAPMANAGER INC,6853
31-MAR-2022,"WR Wealth Planners, LLC",985510
31-MAR-2022,"WP Advisors, LLC",2109
31-MAR-2022,"WORLD EQUITY GROUP, INC.",13767623
31-MAR-2022,"WOOSTER CORTHELL WEALTH MANAGEMENT, INC.",291
31-MAR-2022,"WOODWARD DIVERSIFIED CAPITAL, LLC",6820
31-MAR-2022,WOODSTOCK CORP,54476
31-MAR-2022,WOODMONT INVESTMENT COUNSEL LLC,22409
31-MAR-2022,WOODARD & CO ASSET MANAGEMENT GROUP INC /ADV,3235
31-MAR-2022,WILSEY ASSET MANAGEMENT INC,39566
31-MAR-2022,WOLFF WIESE MAGANA LLC,4677
31-MAR-2022,"WNY Asset Management, LLC",4655
31-MAR-2022,"WMS Partners, LLC",34687
31-MAR-2022,"WMG Financial Advisors, LLC",2272
31-MAR-2022,"WJ Wealth Management, LLC",937
31-MAR-2022,WISCONSIN CAPITAL MANAGEMENT LLC,11720
31-MAR-2022,"WIPFLI FINANCIAL ADVISORS LLC,",907450
31-MAR-2022,WINTRUST INVESTMENTS LLC,30973
31-MAR-2022,WINSLOW ASSET MANAGEMENT INC,1164
31-MAR-2022,WINDWARD CAPITAL MANAGEMENT CO /CA,9260
31-MAR-2022,"WIN ADVISORS, INC",14
31-MAR-2022,"WIMMER ASSOCIATES 1, LLC",8901
31-MAR-2022,WILSON ASSET MANAGEMENT (INTERNATIONAL) PTY LTD,9629
31-MAR-2022,"WEBSTERROGERS FINANCIAL ADVISORS, LLC",1011
31-MAR-2022,"WEBSTER BANK, N. A.",22091
31-MAR-2022,WEATHERLY ASSET MANAGEMENT L. P.,36596
31-MAR-2022,"Verity Asset Management, Inc.",6413
31-MAR-2022,"Virtue Capital Management, LLC",13918
31-MAR-2022,Virginia National Bank,1982
31-MAR-2022,"Violich Capital Management, Inc.",59847
31-MAR-2022,Vigilare Wealth Management,4747
31-MAR-2022,"Vigilant Capital Management, LLC",47884
31-MAR-2022,Viewpoint Capital Management LLC,4161
31-MAR-2022,Vienna Asset Management LLC,3245
31-MAR-2022,"Vident Investment Advisory, LLC",17955
31-MAR-2022,"Vickerman Investment Advisors, Inc.",3496
31-MAR-2022,"Vestmark Advisory Solutions, Inc.",31377
31-MAR-2022,Vestcor Inc,72414
31-MAR-2022,"Verus Financial Partners, Inc.",1533
31-MAR-2022,"Versant Capital Management, Inc",8701
31-MAR-2022,"Verity & Verity, LLC",19667
31-MAR-2022,"Vishria Bird Financial Group, LLC",11650
31-MAR-2022,Verition Fund Management LLC,131374
31-MAR-2022,Veriti Management LLC,38514
31-MAR-2022,Veritas Investment Partners (UK) Ltd.,212806
31-MAR-2022,Veritas Asset Management LLP,837979
31-MAR-2022,"Veritable, L.P.",97835
31-MAR-2022,Vericrest Private Wealth,1389
31-MAR-2022,Verdence Capital Advisors LLC,19220
31-MAR-2022,Verde Servicos Internacionais S.A.,37056
31-MAR-2022,"Verdad Advisers, LP",3700
31-MAR-2022,Veracity Capital LLC,4597
31-MAR-2022,"VeraBank, N.A.",8402
31-MAR-2022,"Venturi Wealth Management, LLC",19349
31-MAR-2022,Venture Visionary Partners LLC,57504
31-MAR-2022,"Vise Technologies, Inc.",2837
31-MAR-2022,"Vision Capital Management, Inc.",18690
31-MAR-2022,"WEALTHSPAN PARTNERS, LLC",3933
31-MAR-2022,"WARNER FINANCIAL, INC",817
31-MAR-2022,"WEALTHSOURCE PARTNERS, LLC",37438
31-MAR-2022,WEALTHCARE CAPITAL MANAGEMENT LLC,1165
31-MAR-2022,"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",42237
31-MAR-2022,WEALTH EFFECTS LLC,6295
31-MAR-2022,"WEALTH ADVISORS, INC.",10685
31-MAR-2022,WD RUTHERFORD LLC,6427
31-MAR-2022,"WCM INVESTMENT MANAGEMENT, LLC",402812
31-MAR-2022,"WC Walker & Associates, Inc.",5446
31-MAR-2022,WBH ADVISORY INC,12301
31-MAR-2022,"WAYCROSS PARTNERS, LLC",9223
31-MAR-2022,"WATERS PARKERSON & CO., LLC",70914
31-MAR-2022,WASHINGTON TRUST Co,72786
31-MAR-2022,"WASHBURN CAPITAL MANAGEMENT, INC.",2593
31-MAR-2022,WALTER & KEENAN WEALTH MANAGEMENT LLC /IN/ /ADV,13351
31-MAR-2022,"VisionPoint Advisory Group, LLC",6218
31-MAR-2022,"WALLER FINANCIAL PLANNING GROUP, INC",341
31-MAR-2022,WAFRA INC.,209881
31-MAR-2022,WADE G W & INC,80613
31-MAR-2022,"WADDELL & ASSOCIATES, LLC",5084
31-MAR-2022,W.G. Shaheen & Associates DBA Whitney & Co,33609
31-MAR-2022,"W ADVISORS, LLC",4203
31-MAR-2022,"Vulcan Value Partners, LLC",678747
31-MAR-2022,Voyager Global Management LP,206568
31-MAR-2022,"Von Berge Wealth Management Group, LLC",895
31-MAR-2022,Vivaldi Capital Management LP,5366
31-MAR-2022,"Vista Wealth Management Group, LLC",4365
31-MAR-2022,Vista Private Wealth Partners. LLC,1379
31-MAR-2022,Visionary Wealth Advisors,30103
31-MAR-2022,"Wagner Wealth Management, LLC",2315
31-MAR-2022,"Walker Asset Management, LLC",2535
31-MAR-2022,"TCI Wealth Advisors, Inc.",10095
31-MAR-2022,"Walker Financial Services, Inc.",3354348
31-MAR-2022,"Wills Financial Group, Inc.",15985
31-MAR-2022,Willow Creek Wealth Management Inc.,858
31-MAR-2022,"Willis Johnson & Associates, Inc.",1488
31-MAR-2022,Willis Investment Counsel,52551
31-MAR-2022,"Williams Jones Wealth Management, LLC.",239345
31-MAR-2022,Wilkinson Global Asset Management LLC,108053
31-MAR-2022,"Widmann Financial Services, Inc.",5136
31-MAR-2022,"Wick Capital Partners, LLC",1547
31-MAR-2022,White Pine Investment CO,10561
31-MAR-2022,White Lighthouse investment Management Inc.,1715
31-MAR-2022,"White Knight Strategic Wealth Advisors, LLC",2696
31-MAR-2022,"Whitcomb & Hess, Inc.",212
31-MAR-2022,"Whetstone Capital Advisors, LLC",5804
31-MAR-2022,Whelan Financial,898
31-MAR-2022,"Wharton Business Group, LLC",10694
31-MAR-2022,Whale Rock Capital Management LLC,414929
31-MAR-2022,Westwood Wealth Management,9177
31-MAR-2022,"Westside Investment Management, Inc.",269817
31-MAR-2022,"Westshore Wealth, LLC",2026
31-MAR-2022,"Westover Capital Advisors, LLC",10061
31-MAR-2022,"Westhampton Capital, LLC",2328
31-MAR-2022,"Western Wealth Management, LLC",43439
31-MAR-2022,"Western Pacific Wealth Management, LP",3008
31-MAR-2022,"Westchester Capital Management, Inc.",25988
31-MAR-2022,"Westbourne Investment Advisors, Inc.",16358
31-MAR-2022,"WestHill Financial Advisors, Inc.",2016
31-MAR-2022,"West Wealth Group, LLC",972
31-MAR-2022,"West Oak Capital, LLC",4358
31-MAR-2022,"West Financial Advisors, LLC",786
31-MAR-2022,"Wilson & Boucher Capital Management, LLC",2737
31-MAR-2022,"Winch Advisory Services, LLC",14974
31-MAR-2022,"Windham Capital Management, LLC",779
31-MAR-2022,"Xcel Wealth Management, LLC",2320
31-MAR-2022,ZEVIN ASSET MANAGEMENT LLC,18388
31-MAR-2022,ZEVENBERGEN CAPITAL INVESTMENTS LLC,8249
31-MAR-2022,"ZEKE CAPITAL ADVISORS, LLC",7699
31-MAR-2022,ZACKS INVESTMENT MANAGEMENT,289441
31-MAR-2022,"Your Advocates Ltd., LLP",183
31-MAR-2022,"YorkBridge Wealth Partners, LLC",17011
31-MAR-2022,"Yarbrough Capital, LLC",35807
31-MAR-2022,"YOUSIF CAPITAL MANAGEMENT, LLC",336094
31-MAR-2022,"YOUNGS ADVISORY GROUP, INC.",727
31-MAR-2022,"YHB Investment Advisors, Inc.",57144
31-MAR-2022,"YCG, LLC",72208
31-MAR-2022,"YARGER WEALTH STRATEGIES, LLC",1045
31-MAR-2022,YACKTMAN ASSET MANAGEMENT LP,598746
31-MAR-2022,"XXEC, Inc.",11358
31-MAR-2022,"Windsor Capital Management, LLC",1245
31-MAR-2022,"XPONANCE, INC.",450706
31-MAR-2022,"XML Financial, LLC",22403
31-MAR-2022,"X-Square Capital, LLC",1393
31-MAR-2022,Wunderlich Capital Managemnt,5207
31-MAR-2022,"WorthPointe, LLC",501
31-MAR-2022,"Worth Asset Management, LLC",583
31-MAR-2022,Wolff Financial Management LLC,2114
31-MAR-2022,Wolf Group Capital Advisors,2166
31-MAR-2022,Winthrop Advisory Group LLC,5903
31-MAR-2022,"Winslow Capital Management, LLC",492380
31-MAR-2022,"Winning Points Advisors, LLC",8080
31-MAR-2022,"Winfield Associates, Inc.",17555
31-MAR-2022,Windsor Group LTD,7893
31-MAR-2022,"West Family Investments, Inc.",6553
31-MAR-2022,West Coast Financial LLC,16881
31-MAR-2022,West Branch Capital LLC,13791
31-MAR-2022,Washington Trust Bank,29397
31-MAR-2022,"Wealth Architects, LLC",4466
31-MAR-2022,"Wealth Alliance Advisory Group, LLC",5018
31-MAR-2022,Wealth Alliance,2750
31-MAR-2022,"Wealth Advisory Solutions, LLC",4906
31-MAR-2022,"Wealth Advisors of Tampa Bay, LLC",12174
31-MAR-2022,"Wealth Advisors of Iowa, LLC",943
31-MAR-2022,"We Are One Seven, LLC",31958
31-MAR-2022,"Waypoint Capital Advisors, LLC",2821
31-MAR-2022,"Wayfinding Financial, LLC",15149
31-MAR-2022,Waverton Investment Management Ltd,239408
31-MAR-2022,"Watershed Asset Management, L.L.C.",3700
31-MAR-2022,Waterfront Wealth Inc.,2191
31-MAR-2022,"Watchman Group, Inc.",5613
31-MAR-2022,"Washington Trust Advisors, Inc.",8774
31-MAR-2022,"Wealth Enhancement & Preservation of GA, LLC",1574
31-MAR-2022,"Warwick Investment Management, Inc.",314
31-MAR-2022,"Warther Private Wealth, LLC",8972
31-MAR-2022,"Warren Street Wealth Advisors, LLC",831
