REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
31-MAR-2022,"GABELLI & Co INVESTMENT ADVISERS, INC.",598
31-MAR-2022,"G2 CAPITAL MANAGEMENT, LLC / OH",5129
31-MAR-2022,G&S Capital LLC,6078
31-MAR-2022,Future Financial Wealth Managment LLC,1785
31-MAR-2022,Fusion Family Wealth LLC,623
31-MAR-2022,"Fusion Capital, LLC",17578
31-MAR-2022,"Fundamentun, LLC",21851
31-MAR-2022,"ICONIQ Capital, LLC",2836
31-MAR-2022,ICW Investment Advisors LLC,4047
31-MAR-2022,"IEQ CAPITAL, LLC",136574
31-MAR-2022,"Liberty Capital Management, Inc.",19057
31-MAR-2022,"Levy Wealth Management Group, LLC",8596
31-MAR-2022,"Leverty Financial Group, LLC",568
31-MAR-2022,Leverage Partners Absolute Return Fund SPC,1134
31-MAR-2022,"Level Financial Advisors, Inc.",2416
31-MAR-2022,Lester Murray Antman dba SimplyRich,19653
31-MAR-2022,Lesa Sroufe & Co,1178
31-MAR-2022,Leonard Rickey Investment Advisors P.L.L.C.,2348
31-MAR-2022,"Leo H. Evart, Inc.",2930
31-MAR-2022,"Lenox Wealth Advisors, LLC",8998
31-MAR-2022,Leith Wheeler Investment Counsel Ltd.,472
31-MAR-2022,Leisure Capital Management,14922
31-MAR-2022,Lehman & Derafelo Financial Resources LLC,7311
31-MAR-2022,"Legend Financial Advisors, Inc.",1792
31-MAR-2022,"Legacy Wealth Planning, LLC",4971
31-MAR-2022,"Legacy Wealth Management, LLC / MS",12558475
31-MAR-2022,"Legacy Wealth Asset Management, LLC",3686
31-MAR-2022,Legacy Private Trust Co.,35262
31-MAR-2022,"Legacy Financial Strategies, LLC",4033
31-MAR-2022,"Legacy Financial Advisors, Inc.",10783
31-MAR-2022,"Legacy Capital Wealth Partners, LLC",287
31-MAR-2022,"Legacy Capital Partners, Inc.",28702
31-MAR-2022,"Legacy CG, LLC",3709
31-MAR-2022,"Legacy Bridge, LLC",3518
31-MAR-2022,"Legacy Advisors, LLC",13214
31-MAR-2022,"Leeward Financial Partners, LLC",6331
31-MAR-2022,"Leelyn Smith, LLC",6455
31-MAR-2022,"Lee Financial Group Hawaii, Inc.",658
31-MAR-2022,"LexAurum Advisors, LLC",13874
31-MAR-2022,"Lido Advisors, LLC",372639
31-MAR-2022,Lee Capital Holdings LLC,6984
31-MAR-2022,LifePro Asset Management,1317
31-MAR-2022,Lowell Blake & Associates Inc.,16693
31-MAR-2022,"Lowe Wealth Advisors, LLC",884
31-MAR-2022,Loveless Wealth Management LLC,4645
31-MAR-2022,Louisiana State Employees Retirement System,251330
31-MAR-2022,"Loudon Investment Management, LLC",3400
31-MAR-2022,Lorne Steinberg Wealth Management Inc.,2286
31-MAR-2022,Longitude (Cayman) Ltd.,3719
31-MAR-2022,"Long Run Wealth Advisors, LLC",5252
31-MAR-2022,"Long Road Investment Counsel, LLC",6068
31-MAR-2022,Lokken Investment Group LLC,5398
31-MAR-2022,"Lloyd Park, LLC",10918
31-MAR-2022,Livingston Group Asset Management CO (operating as Southport Capital Management),10068
31-MAR-2022,Live Oak Private Wealth LLC,14797
31-MAR-2022,Litman Gregory Wealth Management LLC,4379
31-MAR-2022,Lipe & Dalton,15050
31-MAR-2022,Liontrust Investment Partners LLP,108655612
31-MAR-2022,Lionsbridge Wealth Management LLC,2633
31-MAR-2022,"Lion Street Advisors, LLC",1871
31-MAR-2022,"Linscomb & Williams, Inc.",34853
31-MAR-2022,Linker Capital Management Inc.,7441
31-MAR-2022,"Lineweaver Wealth Advisors, LLC",14504
31-MAR-2022,Lindenwold Advisors,8805
31-MAR-2022,Linden Rose Investment LLC,23087
31-MAR-2022,"Lindbrook Capital, LLC",36368
31-MAR-2022,Lincoln Capital LLC,9081
31-MAR-2022,"Lifeworks Advisors, LLC",5022
31-MAR-2022,"LifeSteps Financial, Inc.",6953
31-MAR-2022,Lee Financial Co,12138
31-MAR-2022,Ledyard National Bank,58115
31-MAR-2022,"Lumbard & Kellner, LLC",2887
31-MAR-2022,"LVZ, Inc.",1450
31-MAR-2022,LSV ASSET MANAGEMENT,52191
31-MAR-2022,"LS Investment Advisors, LLC",65779
31-MAR-2022,LPWM LLC,815
31-MAR-2022,LPL Financial LLC,2457942
31-MAR-2022,"LOWERY THOMAS, LLC",740
31-MAR-2022,LOWE BROCKENBROUGH & CO INC,66366
31-MAR-2022,LOS ANGELES CAPITAL MANAGEMENT LLC,1881711
31-MAR-2022,LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,303853
31-MAR-2022,"LORD, ABBETT & CO. LLC",1024430
31-MAR-2022,LONGFELLOW INVESTMENT MANAGEMENT CO LLC,17
31-MAR-2022,LONDON CO OF VIRGINIA,811487
31-MAR-2022,LOGAN CAPITAL MANAGEMENT INC,94685
31-MAR-2022,"LOCUST WOOD CAPITAL ADVISERS, LLC",69267
31-MAR-2022,LOCKHEED MARTIN INVESTMENT MANAGEMENT CO,49923
31-MAR-2022,LMR Partners LLP,4864
31-MAR-2022,"LMCG INVESTMENTS, LLC",69851
31-MAR-2022,LITTLE HOUSE CAPITAL LLC,13766
31-MAR-2022,LINCOLN NATIONAL CORP,116560
31-MAR-2022,LINCOLN CAPITAL CORP,13519
31-MAR-2022,LIBRA WEALTH LLC,3761
31-MAR-2022,LIBERTY WEALTH MANAGEMENT LLC,15741
31-MAR-2022,"LIBERTY ONE INVESTMENT MANAGEMENT, LLC",3987
31-MAR-2022,LGT CAPITAL PARTNERS LTD.,7116
31-MAR-2022,"LGL PARTNERS, LLC",5254
31-MAR-2022,"LEWIS CAPITAL MANAGEMENT, LLC",4386
31-MAR-2022,"LEVEL FOUR ADVISORY SERVICES, LLC",55804
31-MAR-2022,"LEUTHOLD GROUP, LLC",10196
31-MAR-2022,"LVW Advisors, LLC",31468
31-MAR-2022,"LWM Advisory Services, LLC",8305
31-MAR-2022,"Ledge Wealth Management, Inc.",4515
31-MAR-2022,"LWS Wealth Advisors, Inc.",986
31-MAR-2022,"Lebenthal Global Advisors, LLC",4428
31-MAR-2022,Lavaca Capital LLC,13676
31-MAR-2022,"Lauterbach Financial Advisors, LLC",1747
31-MAR-2022,Laurion Capital Management LP,17999
31-MAR-2022,Laurel Wealth Planning LLC,957
31-MAR-2022,"Laurel Wealth Advisors, Inc.",67476
31-MAR-2022,Laurel Wealth Advisors LLC,24793
31-MAR-2022,"Lattice Capital Management, LLC",5279363
31-MAR-2022,"Latitude Advisors, LLC",10145
31-MAR-2022,Larson Financial Group LLC,8289
31-MAR-2022,Laraway Financial Advisors Inc,10362
31-MAR-2022,Lantz Financial LLC,4021
31-MAR-2022,Lansing Street Advisors,395
31-MAR-2022,Lannebo Fonder AB,49764
31-MAR-2022,"Lanham O'Dell & Company, Inc.",758
31-MAR-2022,Lane Generational LLC,1070
31-MAR-2022,"Landmark Wealth Management, LLC",13300
31-MAR-2022,"Landmark Financial Advisors, LLC",5074
31-MAR-2022,"Lakeside Advisors, INC.",2104
31-MAR-2022,Lake Point Wealth Management,691
31-MAR-2022,"Lake Hills Wealth Management, LLC",4236
31-MAR-2022,Laidlaw Wealth Management LLC,39107
31-MAR-2022,Laffer Tengler Investments,7682694
31-MAR-2022,"Lafayette Investments, Inc.",10605
31-MAR-2022,LaFleur & Godfrey LLC,60254
31-MAR-2022,LYNCH & ASSOCIATES/IN,8112
31-MAR-2022,"LYELL WEALTH MANAGEMENT, LP",32483
31-MAR-2022,"Lumature Wealth Partners, LLC",5405
31-MAR-2022,Lumina Fund Management LLC,8731
31-MAR-2022,"IFG Advisors, LLC",6988
31-MAR-2022,MOODY NATIONAL BANK TRUST DIVISION,16974
31-MAR-2022,MONTRUSCO BOLTON INVESTMENTS INC.,112578
31-MAR-2022,MONTAG A & ASSOCIATES INC,62182
31-MAR-2022,"MONTAG & CALDWELL, LLC",72000
31-MAR-2022,"MONEYWISE, INC.",412
31-MAR-2022,MONEY CONCEPTS CAPITAL CORP,48668
31-MAR-2022,MONETTA FINANCIAL SERVICES INC,9080
31-MAR-2022,MONETARY MANAGEMENT GROUP INC,35905
31-MAR-2022,MONETA GROUP INVESTMENT ADVISORS LLC,68899
31-MAR-2022,"MONECO Advisors, LLC",15873
31-MAR-2022,MOGY JOEL R INVESTMENT COUNSEL INC,127404
31-MAR-2022,MMBG INVESTMENT ADVISORS CO.,188280
31-MAR-2022,MMA ASSET MANAGEMENT LLC,596
31-MAR-2022,ML & R WEALTH MANAGEMENT LLC,2600
31-MAR-2022,MKT Advisors LLC,1857
31-MAR-2022,MJP ASSOCIATES INC /ADV,21462
31-MAR-2022,MITCHELL SINKLER & STARR/PA,16177
31-MAR-2022,MITCHELL MCLEOD PUGH & WILLIAMS INC,15848
31-MAR-2022,MITCHELL CAPITAL MANAGEMENT CO,36789
31-MAR-2022,"MITCHELL & PAHL PRIVATE WEALTH, LLC",5835
31-MAR-2022,"MISSION WEALTH MANAGEMENT, LP",88432
31-MAR-2022,MIRABELLA FINANCIAL SERVICES LLP,1841
31-MAR-2022,"MILLER WEALTH ADVISORS, LLC",34463
31-MAR-2022,MILLENNIUM MANAGEMENT LLC,7567396
31-MAR-2022,"MILESTONE WEALTH, LLC",1046
31-MAR-2022,MIDDLETON & CO INC/MA,63086
31-MAR-2022,"MFA Wealth Advisors, LLC",8958
31-MAR-2022,MEYER HANDELMAN CO,94818
31-MAR-2022,"MOODY LYNN & LIEBERSON, LLC",57324
31-MAR-2022,"MOORE CAPITAL MANAGEMENT, LP",95583
31-MAR-2022,MERIDIAN MANAGEMENT CO,7000
31-MAR-2022,MORGAN JESS S & CO INC,5774
31-MAR-2022,"Maltin Wealth Management, Inc.",865
31-MAR-2022,"Malaga Cove Capital, LLC",2668
31-MAR-2022,Main Street Research LLC,68912
31-MAR-2022,"Main Street Financial Solutions, LLC",20523
31-MAR-2022,Magnus Financial Group LLC,18989
31-MAR-2022,"Magnolia Wealth Management, LLC",22477
31-MAR-2022,Magellan Asset Management Ltd,209
31-MAR-2022,"Madrona Financial Services, LLC",2583
31-MAR-2022,"Madison Wealth Partners, Inc",5235
31-MAR-2022,"Madden Advisory Services, Inc.",1458
31-MAR-2022,Machina Capital S.A.S.,279
31-MAR-2022,"Mach-1 Financial Group, LLC",360
31-MAR-2022,"MYCIO WEALTH PARTNERS, LLC",10718
31-MAR-2022,"MV CAPITAL MANAGEMENT, INC.",11639
31-MAR-2022,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,372754
31-MAR-2022,MUHLENKAMP & CO INC,9696
31-MAR-2022,MUFG Securities EMEA plc,609992
31-MAR-2022,"MTM Investment Management, LLC",9785
31-MAR-2022,MSH Capital Advisors LLC,8961954
31-MAR-2022,"MPS Loria Financial Planners, LLC",53769
31-MAR-2022,MOUNTAIN PACIFIC INVESTMENT ADVISERS INC/ID,4564
31-MAR-2022,MOUNT VERNON ASSOCIATES INC /MD/,14730
31-MAR-2022,MOTIVE WEALTH ADVISORS,1517
31-MAR-2022,MOTCO,21041
31-MAR-2022,MOSELEY INVESTMENT MANAGEMENT INC,15042
31-MAR-2022,"MORRIS FINANCIAL CONCEPTS, INC.",1293
31-MAR-2022,MORGENS WATERFALL VINTIADIS & CO INC,4365
31-MAR-2022,MERITAGE PORTFOLIO MANAGEMENT,110037
31-MAR-2022,MERIDIAN INVESTMENT COUNSEL INC.,10606
31-MAR-2022,"Luxor Capital Group, LP",35879
31-MAR-2022,"MARK SHEPTOFF FINANCIAL PLANNING, LLC",10048
31-MAR-2022,MARIPAU WEALTH MANAGEMENT LLC,916
31-MAR-2022,"MARINO, STRAM & ASSOCIATES LLC",9087
31-MAR-2022,MARIETTA INVESTMENT PARTNERS LLC,32377
31-MAR-2022,MARCO INVESTMENT MANAGEMENT LLC,69678
31-MAR-2022,MAR VISTA INVESTMENT PARTNERS LLC,134376
31-MAR-2022,MANCHESTER FINANCIAL INC,13981
31-MAR-2022,"MANAGED ASSET PORTFOLIOS, LLC",15425
31-MAR-2022,MAIRS & POWER INC,24100
31-MAR-2022,MAINSTAY CAPITAL MANAGEMENT LLC /ADV,2879
31-MAR-2022,MAI Capital Management,248615
31-MAR-2022,MAGNOLIA CAPITAL MANAGEMENT LTD,4572
31-MAR-2022,MAGNOLIA CAPITAL ADVISORS LLC,7403
31-MAR-2022,MADISON WEALTH MANAGEMENT,26266
31-MAR-2022,"MADISON ASSET MANAGEMENT, LLC",31561
31-MAR-2022,MADDEN SECURITIES Corp,8983
31-MAR-2022,MACROVIEW INVESTMENT MANAGEMENT LLC,1141
31-MAR-2022,MACQUARIE GROUP LTD,78856
31-MAR-2022,MACKENZIE FINANCIAL CORP,1001716
31-MAR-2022,MACKAY SHIELDS LLC,48690
31-MAR-2022,MA Private Wealth,11550
31-MAR-2022,"M. Kulyk & Associates, LLC",11867
31-MAR-2022,M. Kraus & Co,7846
31-MAR-2022,M&R CAPITAL MANAGEMENT INC,36875
31-MAR-2022,M&G INVESTMENT MANAGEMENT LTD,50200
31-MAR-2022,"M Holdings Securities, Inc.",40410
31-MAR-2022,"Lyon Street Capital, LLC",1222
31-MAR-2022,"Lynch Asset Management, Inc.",7507
31-MAR-2022,MARK ASSET MANAGEMENT LP,27499
31-MAR-2022,MARKEL CORP,8416
31-MAR-2022,MERCER GLOBAL ADVISORS INC /ADV,499739
31-MAR-2022,MARKET STREET WEALTH MANAGEMENT ADVISORS LLC,1330
31-MAR-2022,MENLO ADVISORS LLC,10578
31-MAR-2022,"MEANS INVESTMENT CO., INC.",79082
31-MAR-2022,MCRAE CAPITAL MANAGEMENT INC,5401
31-MAR-2022,MCMILLION CAPITAL MANAGEMENT INC,10850
31-MAR-2022,MCKINLEY CAPITAL MANAGEMENT LLC /DELAWARE,46939
31-MAR-2022,MCIA Inc,4075
31-MAR-2022,MCF Advisors LLC,14610
31-MAR-2022,"MBM Wealth Consultants, LLC",1917
31-MAR-2022,"MBL Wealth, LLC",6158
31-MAR-2022,"MBE Wealth Management, LLC",2071
31-MAR-2022,MBA Advisors LLC,5485
31-MAR-2022,"MAYPORT, LLC",2987
31-MAR-2022,MAVERICK CAPITAL LTD,4097
31-MAR-2022,"MATTERN CAPITAL MANAGEMENT, LLC",13738
31-MAR-2022,MATRIX PRIVATE CAPITAL GROUP LLC,6977
31-MAR-2022,MATRIX ASSET ADVISORS INC/NY,22337
31-MAR-2022,"MATHER GROUP, LLC.",31777
31-MAR-2022,MASTRAPASQUA ASSET MANAGEMENT INC,53655
31-MAR-2022,MASSMUTUAL TRUST CO FSB/ADV,123190
31-MAR-2022,MASSACHUSETTS FINANCIAL SERVICES CO /MA/,4452451
31-MAR-2022,MARYLAND CAPITAL ADVISORS INC.,721
31-MAR-2022,MARVIN & PALMER ASSOCIATES INC,8150
31-MAR-2022,MARTINGALE ASSET MANAGEMENT L P,67495
31-MAR-2022,MARTIN & CO INC /TN/,10995
31-MAR-2022,MARSICO CAPITAL MANAGEMENT LLC,232727
31-MAR-2022,MARSHALL FINANCIAL GROUP INC /ADV,1265
31-MAR-2022,MARSHALL & SULLIVAN INC /WA/,3045
31-MAR-2022,"LEO BROKERAGE, LLC",23233
31-MAR-2022,"LEE JOHNSON CAPITAL MANAGEMENT, LLC",8932
31-MAR-2022,LEE DANNER & BASS INC,60053
31-MAR-2022,"J.W. COLE ADVISORS, INC.",124629
31-MAR-2022,"J. W. Coons Advisors, LLC",22932
31-MAR-2022,"J. L. Bainbridge & Co., Inc.",136212
31-MAR-2022,J. Goldman & Co LP,48175
31-MAR-2022,J Arnold Wealth Management Co,30009
31-MAR-2022,"Iyo Bank, Ltd.",11645
31-MAR-2022,Israel Discount Bank of New York,3501
31-MAR-2022,"Ironwood Wealth Management, LLC.",273
31-MAR-2022,"Ironwood Financial, llc",42016
31-MAR-2022,"Ironvine Capital Partners, LLC",24404
31-MAR-2022,"Ironsides Asset Advisors, LLC",1410
31-MAR-2022,"Ironbridge Private Wealth, LLC",1029
31-MAR-2022,"Iron Horse Wealth Management, LLC",637
31-MAR-2022,"Ipswich Investment Management Co., Inc.",39384
31-MAR-2022,Iowa State Bank,15912
31-MAR-2022,"Invst, LLC",8894
31-MAR-2022,Investors Research Corp,2814
31-MAR-2022,"Investments & Financial Planning, LLC",475
31-MAR-2022,"Investment Research & Advisory Group, Inc.",14729
31-MAR-2022,"Investment Advisory Group, LLC",5276
31-MAR-2022,Investmark Advisory Group LLC,14475
31-MAR-2022,"Intrua Financial, LLC",27962
31-MAR-2022,"Interval Partners, LP",20953
31-MAR-2022,Intersect Capital LLC,28593
31-MAR-2022,Intermede Investment Partners Ltd,184574
31-MAR-2022,"Intergy Private Wealth, LLC",1590
31-MAR-2022,"Intercontinental Wealth Advisors, LLC",13138
31-MAR-2022,"Interchange Capital Partners, LLC",1023
31-MAR-2022,"J.P. Marvel Investment Advisors, LLC",37585
31-MAR-2022,J2 Capital Management Inc,208
31-MAR-2022,"Intelligence Driven Advisers, LLC",12449
31-MAR-2022,"JACKSON SQUARE CAPITAL, LLC",17671
31-MAR-2022,"Jackson Hole Capital Partners, LLC",11747
31-MAR-2022,JUPITER ASSET MANAGEMENT LTD,29020
31-MAR-2022,JTC Employer Solutions Trustee Ltd,17790
31-MAR-2022,JT Stratford LLC,9943
31-MAR-2022,"JSF Financial, LLC",12369
31-MAR-2022,"JRM Investment Counsel, LLC",7695
31-MAR-2022,JOURNEY STRATEGIC WEALTH LLC,138777
31-MAR-2022,"JOSH ARNOLD INVESTMENT CONSULTANT, LLC",68235
31-MAR-2022,JONES FINANCIAL COMPANIES LLLP,56557
31-MAR-2022,JOHNSON INVESTMENT COUNSEL INC,350293
31-MAR-2022,JOHN G ULLMAN & ASSOCIATES INC,3251
31-MAR-2022,JNBA Financial Advisors,6891
31-MAR-2022,"JMG Financial Group, Ltd.",246
31-MAR-2022,JMAC ENTERPRISES LLC,7596
31-MAR-2022,JJJ Advisors Inc.,3379
31-MAR-2022,"JGP Wealth Management, LLC",33265
31-MAR-2022,"JFS WEALTH ADVISORS, LLC",24721
31-MAR-2022,"JEPPSON WEALTH MANAGEMENT, LLC",17474
31-MAR-2022,JENSEN INVESTMENT MANAGEMENT INC,712909
31-MAR-2022,JCIC Asset Management Inc.,31038
31-MAR-2022,JB Capital LLC,10481
31-MAR-2022,JAMES INVESTMENT RESEARCH INC,35694
31-MAR-2022,"JAG CAPITAL MANAGEMENT, LLC",37378
31-MAR-2022,"JACOBSON & SCHMITT ADVISORS, LLC",1150
31-MAR-2022,"JACOBS LEVY EQUITY MANAGEMENT, INC",492222
31-MAR-2022,JACOBS & CO/CA,52897
31-MAR-2022,"JACKSON THORNTON ASSET MANAGEMENT, LLC",2901
31-MAR-2022,"InterOcean Capital Group, LLC",112123
31-MAR-2022,"Intellectus Partners, LLC",3914
31-MAR-2022,LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,13415
31-MAR-2022,ITHAKA GROUP LLC,36614
31-MAR-2022,"ISLAY CAPITAL MANAGEMENT, LLC",3599
31-MAR-2022,"IRON Financial, LLC",12720
31-MAR-2022,IPG Investment Advisors LLC,31939
31-MAR-2022,INVESTORS ASSET MANAGEMENT OF GEORGIA INC /GA/ /ADV,2783
31-MAR-2022,"INVESTMENT PARTNERS, LTD.",11508
31-MAR-2022,INVESTMENT MANAGEMENT OF VIRGINIA LLC,13352
31-MAR-2022,INVESTMENT HOUSE LLC,136848
31-MAR-2022,INVESTMENT ADVISORY SERVICES INC /TX /ADV,10547
31-MAR-2022,INVERNESS COUNSEL LLC /NY/,113627
31-MAR-2022,INTRUST BANK NA,26581
31-MAR-2022,INTREPID CAPITAL MANAGEMENT INC,803
31-MAR-2022,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",112120
31-MAR-2022,"INTEGRAL INVESTMENT ADVISORS, INC.",4023
31-MAR-2022,INTACT INVESTMENT MANAGEMENT INC.,11685
31-MAR-2022,"INSTITUTIONAL & FAMILY ASSET MANAGEMENT, LLC",8786
31-MAR-2022,"INSPIRION WEALTH ADVISORS, LLC",10299
31-MAR-2022,"INSIGHT 2811, INC.",1776
31-MAR-2022,INDEPENDENT INVESTORS INC,236392
31-MAR-2022,IMS Capital Management,11106
31-MAR-2022,"IMPACTfolio, LLC",4249
31-MAR-2022,"IMC-Chicago, LLC",2267056
31-MAR-2022,"IMA Wealth, Inc.",7585
31-MAR-2022,"IHT Wealth Management, LLC",62889
31-MAR-2022,"IFS Advisors, LLC",90
31-MAR-2022,"IFP Advisors, Inc",104395
31-MAR-2022,IFM Investors Pty Ltd,913456
31-MAR-2022,"IFG Advisory, LLC",27158
31-MAR-2022,"ISTHMUS PARTNERS, LLC",15522
31-MAR-2022,IVC Wealth Advisors LLC,28018
31-MAR-2022,Integrity Financial Corp /WA,3665
31-MAR-2022,"Icon Wealth Partners, LLC",15278
31-MAR-2022,"Integrity Advisory, LLC",1966
31-MAR-2022,"Integrated Investment Consultants, LLC",10100
31-MAR-2022,Integrated Advisors Network LLC,43642
31-MAR-2022,"Institute for Wealth Management, LLC.",23739
31-MAR-2022,"Insight Wealth Strategies, LLC",11271
31-MAR-2022,"Insight Wealth Partners, LLC",1072
31-MAR-2022,Insight Inv LLC,5628
31-MAR-2022,Insight Folios Inc,1429
31-MAR-2022,"Insight Advisors, LLC/ PA",43764
31-MAR-2022,"Inscription Capital, LLC",19230
31-MAR-2022,Innova Wealth Partners,1432
31-MAR-2022,"Inlet Private Wealth, LLC",23643
31-MAR-2022,Infusive Asset Management Inc.,21906
31-MAR-2022,Infini Master Fund,891
31-MAR-2022,Infini Capital Management Ltd,891
31-MAR-2022,Industrial Alliance Investment Management Inc.,181145
31-MAR-2022,"Indie Asset Partners, LLC",6639
31-MAR-2022,"Index Fund Advisors, Inc.",31632
31-MAR-2022,Independent Wealth Network Inc.,3474
31-MAR-2022,"Independent Solutions Wealth Management, LLC",13005644
31-MAR-2022,"Independent Family Office, LLC",953
31-MAR-2022,Independent Advisor Alliance,178822
31-MAR-2022,Independence Bank of Kentucky,11826
31-MAR-2022,InTrack Investment Management Inc,6528
31-MAR-2022,Illinois Municipal Retirement Fund,100888
31-MAR-2022,"Ignite Planners, LLC",17342
31-MAR-2022,"Ifrah Financial Services, Inc.",13272
31-MAR-2022,"Jackson Wealth Management, LLC",30025
31-MAR-2022,"Jackson, Grant Investment Advisers, Inc.",5202
31-MAR-2022,Jacobi Capital Management LLC,15987
31-MAR-2022,"Kinloch Capital, LLC",496
31-MAR-2022,Kingsbury Capital Investment Advisors LLC,9446
31-MAR-2022,Kingfisher Capital LLC,9580
31-MAR-2022,King Wealth,21605
31-MAR-2022,KilterHowling LLC,2457222
31-MAR-2022,Kidder Stephen W,3941
31-MAR-2022,"Keystone Wealth Services, LLC",12179
31-MAR-2022,Keystone Financial Services,730
31-MAR-2022,Keystone Financial Group,37708
31-MAR-2022,Key Financial Inc,17063
31-MAR-2022,"Key Client Fiduciary Advisors, LLC",5951
31-MAR-2022,Keudell/Morrison Wealth Management,11854
31-MAR-2022,"Kestra Advisory Services, LLC",383571188
31-MAR-2022,"Kessler Investment Group, LLC",108
31-MAR-2022,"Kesler, Norman & Wride, LLC",10741
31-MAR-2022,Kerntke Otto McGlone Wealth Management Group,664
31-MAR-2022,"Kercheville Advisors, LLC",21307
31-MAR-2022,Kentucky Retirement Systems Insurance Trust Fund,79904
31-MAR-2022,Kentucky Retirement Systems,172549
31-MAR-2022,"Kensington Investment Counsel, LLC",8138
31-MAR-2022,Kendall Capital Management,3475
31-MAR-2022,Kemnay Advisory Services Inc.,22243
31-MAR-2022,"Kelman-Lazarov, Inc.",2922
31-MAR-2022,Kelly Financial Services LLC,2094632
31-MAR-2022,Kellett Schaffner Wealth Advisors LLC,3691
31-MAR-2022,"Keene & Associates, Inc.",976
31-MAR-2022,"Keeley-Teton Advisors, LLC",982
31-MAR-2022,Keeler Thomas Management LLC,18862
31-MAR-2022,"Kingsview Wealth Management, LLC",106333397
31-MAR-2022,"Kistler-Tiffany Companies, LLC",18734
31-MAR-2022,Jacobsen Capital Management,4938
31-MAR-2022,Kiwi Wealth Investments Limited Partnership,115588
31-MAR-2022,"LEAVELL INVESTMENT MANAGEMENT, INC.",50801
31-MAR-2022,LCM Capital Management Inc,8326
31-MAR-2022,LAZARD ASSET MANAGEMENT LLC,587473
31-MAR-2022,LAWSON KROEKER INVESTMENT MANAGEMENT INC/NE,567
31-MAR-2022,LATHROP INVESTMENT MANAGEMENT CORP,1825
31-MAR-2022,"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",735
31-MAR-2022,LANDAAS & CO /WI /ADV,6054
31-MAR-2022,LAKE STREET FINANCIAL LLC,53277
31-MAR-2022,"LAKE STREET ADVISORS GROUP, LLC",34815
31-MAR-2022,"LAIRD NORTON TRUST COMPANY, LLC",9801
31-MAR-2022,LA FINANCIERE DE L'ECHIQUIER,1030
31-MAR-2022,"L2 Asset Management, LLC",7787
31-MAR-2022,L.M. KOHN & COMPANY,32243
31-MAR-2022,L & S Advisors Inc,31880
31-MAR-2022,Krilogy Financial LLC,29853
31-MAR-2022,Krane Funds Advisors LLC,1327
31-MAR-2022,"Kozak & Associates, Inc.",5906
31-MAR-2022,"Kowal Investment Group, LLC",7911
31-MAR-2022,"Koss-Olinger Consulting, LLC",2741
31-MAR-2022,"Koshinski Asset Management, Inc.",42153698
31-MAR-2022,Korea Investment CORP,2577648
31-MAR-2022,Kore Private Wealth LLC,48661
31-MAR-2022,"Kolinsky Wealth Management, LLC",4252
31-MAR-2022,"Kohmann Bosshard Financial Services, LLC",6333
31-MAR-2022,Knuff & Co LLC,31049
31-MAR-2022,Knights of Columbus Asset Advisors LLC,52749
31-MAR-2022,"Klingman & Associates, LLC",34342
31-MAR-2022,"Keel Point, LLC",8922
31-MAR-2022,"Keebeck Alpha, LP",2354
31-MAR-2022,Kearns & Associates LLC,1000
31-MAR-2022,"Kaydan Wealth Management, Inc.",2935359
31-MAR-2022,KCM INVESTMENT ADVISORS LLC,197115
31-MAR-2022,"KC Investment Advisors, LLC",3597
31-MAR-2022,"KB FINANCIAL PARTNERS, LLC",645
31-MAR-2022,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,26818
31-MAR-2022,"KAVAR CAPITAL PARTNERS GROUP, LLC",27739
31-MAR-2022,"KARPAS STRATEGIES, LLC",1526
31-MAR-2022,KARLINSKI ANDREW C,1598
31-MAR-2022,KANAWHA CAPITAL MANAGEMENT LLC,62312
31-MAR-2022,KADENSA CAPITAL Ltd,7956
31-MAR-2022,K.J. Harrison & Partners Inc,39652
31-MAR-2022,Jupiter Wealth Management LLC,11107
31-MAR-2022,"Jump Financial, LLC",8376
31-MAR-2022,"Journey Advisory Group, LLC",28360
31-MAR-2022,"Joseph P. Lucia & Associates, LLC",5697
31-MAR-2022,Joseph Group Capital Management,1659
31-MAR-2022,"Johnson Midwest Financial, LLC",1795
31-MAR-2022,"Johnson Financial Group, LLC",1641
31-MAR-2022,"Johnson Bixby & Associates, LLC",7693
31-MAR-2022,"John W. Brooker & Co., CPAs",8366
31-MAR-2022,"Joel Isaacson & Co., LLC",66643
31-MAR-2022,Jentner Corp,902
31-MAR-2022,"Jeereddi Investments, LP",13037
31-MAR-2022,"Jasper Ridge Partners, L.P.",690
31-MAR-2022,"Jarislowsky, Fraser Ltd",13221
31-MAR-2022,January Capital Advisors LLC,2501
31-MAR-2022,James Hambro & Partners,2627
31-MAR-2022,"Jaffetilchin Investment Partners, LLC",46167
31-MAR-2022,KCS Wealth Advisory,4809
31-MAR-2022,KEATING INVESTMENT COUNSELORS INC,1134
31-MAR-2022,"KEB ASSET MANAGEMENT, LLC",2262
